panel_id,brand,panel_type,rated_power_w,voltage,derating_factor,cabling_loss,safety_factor,length_m,width_m,area_m2,price_min,price_max
Vsun Solar_570W_Bifacial_1611,Vsun Solar,Bifacial,570.0,36.0,0.81,0.05,0.11,2.02,1.0,2.02,137210.0,228684.0
Vsun Solar_380W_Bifacial_1626,Vsun Solar,Bifacial,380.0,36.0,0.79,0.06,0.08,1.84,0.99,1.82,73484.0,122472.0
Vsun Solar_270W_Bifacial_1732,Vsun Solar,Bifacial,270.0,24.0,0.79,0.06,0.11,1.67,0.99,1.65,46147.0,76911.0
Vsun Solar_240W_Bifacial_1741,Vsun Solar,Bifacial,240.0,36.0,0.79,0.05,0.09,1.59,0.86,1.37,62992.0,104988.0
Vsun Solar_210W_Bifacial_1819,Vsun Solar,Bifacial,210.0,48.0,0.8,0.05,0.09,1.57,0.81,1.27,38469.0,64115.0
Vsun Solar_260W_Bifacial_1841,Vsun Solar,Bifacial,260.0,48.0,0.81,0.04,0.11,1.7,0.95,1.61,55417.0,92361.0
Vsun Solar_260W_Bifacial_1860,Vsun Solar,Bifacial,260.0,12.0,0.79,0.04,0.1,1.64,0.93,1.53,57637.0,96061.0
Vsun Solar_370W_Bifacial_2002,Vsun Solar,Bifacial,370.0,36.0,0.81,0.06,0.11,1.87,1.0,1.87,86480.0,144132.0
Vsun Solar_90W_Bifacial_2050,Vsun Solar,Bifacial,90.0,36.0,0.81,0.05,0.11,1.01,0.63,0.64,21935.0,36559.0
Vsun Solar_420W_Bifacial_2055,Vsun Solar,Bifacial,420.0,24.0,0.79,0.05,0.1,1.7,0.99,1.68,96608.0,161014.0
Vsun Solar_380W_Bifacial_2067,Vsun Solar,Bifacial,380.0,12.0,0.78,0.05,0.1,1.84,1.0,1.84,96195.0,160325.0
Vsun Solar_240W_Bifacial_2115,Vsun Solar,Bifacial,240.0,48.0,0.81,0.04,0.12,1.59,0.81,1.29,59218.0,98698.0
Vsun Solar_50W_Bifacial_2123,Vsun Solar,Bifacial,50.0,24.0,0.82,0.05,0.1,1.16,0.65,0.75,10091.0,16819.0
Vsun Solar_360W_Bifacial_2140,Vsun Solar,Bifacial,360.0,24.0,0.8,0.06,0.1,1.71,0.99,1.69,66845.0,111409.0
Vsun Solar_520W_Bifacial_2184,Vsun Solar,Bifacial,520.0,24.0,0.79,0.05,0.11,2.02,1.0,2.02,90054.0,150090.0
Vsun Solar_560W_Bifacial_2199,Vsun Solar,Bifacial,560.0,24.0,0.81,0.05,0.1,2.04,1.0,2.04,107534.0,179222.0
Vsun Solar_400W_Bifacial_2224,Vsun Solar,Bifacial,400.0,12.0,0.79,0.04,0.1,1.83,1.0,1.83,78161.0,130269.0
Vsun Solar_510W_Bifacial_2257,Vsun Solar,Bifacial,510.0,48.0,0.81,0.05,0.09,2.03,1.0,2.03,122304.0,203840.0
Vsun Solar_390W_Bifacial_2266,Vsun Solar,Bifacial,390.0,36.0,0.81,0.06,0.11,1.81,0.99,1.79,91076.0,151794.0
Vsun Solar_250W_Bifacial_2345,Vsun Solar,Bifacial,250.0,36.0,0.78,0.05,0.09,1.5,0.89,1.33,44090.0,73484.0
Vsun Solar_180W_Bifacial_2361,Vsun Solar,Bifacial,180.0,48.0,0.82,0.05,0.08,1.59,0.91,1.45,32357.0,53929.0
Vsun Solar_460W_Bifacial_2413,Vsun Solar,Bifacial,460.0,24.0,0.81,0.05,0.09,2.02,1.0,2.02,89062.0,148438.0
Vsun Solar_580W_Bifacial_2458,Vsun Solar,Bifacial,580.0,24.0,0.78,0.05,0.12,2.01,1.0,2.01,101690.0,169484.0
Vsun Solar_60W_Bifacial_2516,Vsun Solar,Bifacial,60.0,36.0,0.81,0.05,0.12,1.16,0.51,0.59,14628.0,24380.0
Vsun Solar_360W_Bifacial_2522,Vsun Solar,Bifacial,360.0,12.0,0.79,0.04,0.11,1.86,0.99,1.84,71586.0,119310.0
Vsun Solar_140W_Bifacial_2585,Vsun Solar,Bifacial,140.0,36.0,0.82,0.05,0.11,1.02,0.62,0.63,27583.0,45971.0
Vsun Solar_280W_Bifacial_2587,Vsun Solar,Bifacial,280.0,12.0,0.81,0.06,0.11,1.63,0.97,1.58,60991.0,101651.0
Vsun Solar_600W_Bifacial_2653,Vsun Solar,Bifacial,600.0,36.0,0.81,0.05,0.08,2.04,1.0,2.04,132207.0,220345.0
Vsun Solar_220W_Bifacial_2677,Vsun Solar,Bifacial,220.0,48.0,0.79,0.05,0.08,1.58,0.92,1.45,47986.0,79978.0
Vsun Solar_220W_Bifacial_2722,Vsun Solar,Bifacial,220.0,12.0,0.82,0.06,0.1,1.51,0.97,1.46,46173.0,76955.0
Vsun Solar_420W_Bifacial_2855,Vsun Solar,Bifacial,420.0,24.0,0.79,0.04,0.11,1.85,1.0,1.85,92165.0,153609.0
Vsun Solar_290W_Bifacial_2880,Vsun Solar,Bifacial,290.0,24.0,0.79,0.04,0.1,1.68,0.92,1.55,70181.0,116969.0
Vsun Solar_460W_Bifacial_2954,Vsun Solar,Bifacial,460.0,12.0,0.78,0.04,0.1,2.04,1.0,2.04,100806.0,168010.0
Vsun Solar_60W_Bifacial_2982,Vsun Solar,Bifacial,60.0,24.0,0.8,0.05,0.1,1.26,0.66,0.83,13430.0,22382.0
Vsun Solar_410W_Bifacial_3080,Vsun Solar,Bifacial,410.0,36.0,0.79,0.04,0.11,1.86,1.0,1.86,75068.0,125112.0
Vsun Solar_450W_Bifacial_3097,Vsun Solar,Bifacial,450.0,12.0,0.79,0.06,0.09,1.77,1.0,1.77,89962.0,149938.0
Vsun Solar_100W_Bifacial_3216,Vsun Solar,Bifacial,100.0,36.0,0.79,0.06,0.09,1.2,0.5,0.6,17800.0,29666.0
Vsun Solar_160W_Bifacial_3228,Vsun Solar,Bifacial,160.0,24.0,0.79,0.06,0.08,1.51,0.84,1.27,32128.0,53546.0
Vsun Solar_290W_Bifacial_3249,Vsun Solar,Bifacial,290.0,24.0,0.81,0.05,0.12,1.62,0.91,1.47,57076.0,95128.0
Vsun Solar_210W_Bifacial_3269,Vsun Solar,Bifacial,210.0,24.0,0.79,0.05,0.1,1.57,0.94,1.48,47679.0,79465.0
Vsun Solar_120W_Bifacial_3272,Vsun Solar,Bifacial,120.0,24.0,0.78,0.04,0.08,1.01,0.53,0.54,21813.0,36355.0
Vsun Solar_360W_Bifacial_3300,Vsun Solar,Bifacial,360.0,12.0,0.81,0.05,0.11,1.93,0.99,1.91,62511.0,104185.0
Vsun Solar_320W_Bifacial_3316,Vsun Solar,Bifacial,320.0,36.0,0.81,0.06,0.1,1.68,0.92,1.55,77531.0,129219.0
Vsun Solar_480W_Bifacial_3363,Vsun Solar,Bifacial,480.0,48.0,0.81,0.05,0.08,2.0,1.0,2.0,88862.0,148104.0
Vsun Solar_170W_Bifacial_3450,Vsun Solar,Bifacial,170.0,12.0,0.79,0.05,0.11,1.5,0.85,1.27,36332.0,60554.0
Vsun Solar_200W_Bifacial_3453,Vsun Solar,Bifacial,200.0,48.0,0.81,0.06,0.1,1.56,0.85,1.33,44503.0,74171.0
Vsun Solar_120W_Bifacial_3471,Vsun Solar,Bifacial,120.0,24.0,0.79,0.05,0.11,1.18,0.67,0.79,24409.0,40681.0
Vsun Solar_270W_Bifacial_3523,Vsun Solar,Bifacial,270.0,12.0,0.8,0.06,0.08,1.62,0.96,1.56,64942.0,108236.0
Vsun Solar_440W_Bifacial_3552,Vsun Solar,Bifacial,440.0,24.0,0.79,0.05,0.08,1.8,0.99,1.78,112832.0,188052.0
Vsun Solar_520W_Bifacial_3576,Vsun Solar,Bifacial,520.0,24.0,0.78,0.06,0.11,2.04,1.0,2.04,134438.0,224062.0
Vsun Solar_520W_Bifacial_3619,Vsun Solar,Bifacial,520.0,12.0,0.82,0.04,0.1,2.01,1.0,2.01,121214.0,202022.0
Vsun Solar_70W_Bifacial_3641,Vsun Solar,Bifacial,70.0,48.0,0.81,0.04,0.09,1.17,0.53,0.62,13232.0,22052.0
Vsun Solar_60W_Bifacial_3680,Vsun Solar,Bifacial,60.0,12.0,0.79,0.05,0.11,1.26,0.7,0.88,10424.0,17374.0
Vsun Solar_130W_Bifacial_3759,Vsun Solar,Bifacial,130.0,48.0,0.8,0.06,0.12,1.21,0.6,0.73,23770.0,39618.0
Vsun Solar_140W_Bifacial_3815,Vsun Solar,Bifacial,140.0,24.0,0.81,0.04,0.09,1.11,0.55,0.61,27664.0,46106.0
Vsun Solar_330W_Bifacial_3820,Vsun Solar,Bifacial,330.0,12.0,0.81,0.04,0.09,1.66,0.98,1.63,78933.0,131555.0
Vsun Solar_420W_Bifacial_3899,Vsun Solar,Bifacial,420.0,48.0,0.81,0.05,0.08,1.72,1.0,1.72,74892.0,124820.0
Vsun Solar_230W_Bifacial_3955,Vsun Solar,Bifacial,230.0,36.0,0.79,0.05,0.08,1.52,0.81,1.23,45206.0,75344.0
Vsun Solar_230W_Bifacial_4167,Vsun Solar,Bifacial,230.0,24.0,0.81,0.06,0.11,1.58,0.91,1.44,51050.0,85084.0
Vsun Solar_360W_Bifacial_4172,Vsun Solar,Bifacial,360.0,24.0,0.82,0.05,0.09,1.76,0.99,1.74,89108.0,148514.0
Vsun Solar_250W_Bifacial_4452,Vsun Solar,Bifacial,250.0,36.0,0.81,0.05,0.11,1.6,0.81,1.3,51940.0,86568.0
Vsun Solar_70W_Bifacial_4467,Vsun Solar,Bifacial,70.0,36.0,0.79,0.05,0.1,1.1,0.62,0.68,16088.0,26814.0
Vsun Solar_530W_Bifacial_4510,Vsun Solar,Bifacial,530.0,12.0,0.78,0.06,0.1,2.04,1.0,2.04,128207.0,213679.0
Vsun Solar_540W_Bifacial_4567,Vsun Solar,Bifacial,540.0,48.0,0.81,0.05,0.1,2.02,1.0,2.02,116072.0,193452.0
Vsun Solar_360W_Bifacial_4569,Vsun Solar,Bifacial,360.0,36.0,0.82,0.04,0.09,1.86,0.99,1.84,73646.0,122742.0
Vsun Solar_350W_Bifacial_4575,Vsun Solar,Bifacial,350.0,12.0,0.79,0.04,0.1,1.68,0.96,1.61,84671.0,141119.0
Vsun Solar_420W_Bifacial_4595,Vsun Solar,Bifacial,420.0,48.0,0.81,0.04,0.11,1.79,0.99,1.77,86169.0,143615.0
Vsun Solar_310W_Bifacial_4607,Vsun Solar,Bifacial,310.0,36.0,0.82,0.05,0.09,1.68,0.95,1.6,75449.0,125749.0
Vsun Solar_280W_Bifacial_4699,Vsun Solar,Bifacial,280.0,36.0,0.8,0.05,0.08,1.62,0.98,1.59,58775.0,97959.0
Vsun Solar_130W_Bifacial_4803,Vsun Solar,Bifacial,130.0,48.0,0.79,0.06,0.08,1.19,0.63,0.75,31952.0,53252.0
Vsun Solar_430W_Bifacial_4818,Vsun Solar,Bifacial,430.0,48.0,0.81,0.06,0.1,1.89,0.99,1.87,89921.0,149869.0
Vsun Solar_590W_Bifacial_4837,Vsun Solar,Bifacial,590.0,12.0,0.81,0.04,0.11,2.03,1.0,2.03,150223.0,250371.0
Vsun Solar_240W_Bifacial_4844,Vsun Solar,Bifacial,240.0,12.0,0.79,0.05,0.11,1.51,0.83,1.25,59391.0,98985.0
Vsun Solar_450W_Bifacial_4974,Vsun Solar,Bifacial,450.0,36.0,0.79,0.06,0.1,1.88,0.99,1.86,116724.0,194540.0
Vsun Solar_80W_Half-Cut_26,Vsun Solar,Half-Cut,80.0,48.0,0.8,0.06,0.1,1.17,0.55,0.64,15998.0,26664.0
Vsun Solar_380W_Half-Cut_93,Vsun Solar,Half-Cut,380.0,12.0,0.81,0.05,0.1,1.75,1.0,1.75,82336.0,137228.0
Vsun Solar_220W_Half-Cut_96,Vsun Solar,Half-Cut,220.0,24.0,0.81,0.05,0.11,1.6,0.96,1.54,47658.0,79430.0
Vsun Solar_420W_Half-Cut_128,Vsun Solar,Half-Cut,420.0,36.0,0.81,0.06,0.08,1.93,1.0,1.93,79510.0,132518.0
Vsun Solar_480W_Half-Cut_211,Vsun Solar,Half-Cut,480.0,24.0,0.79,0.06,0.12,2.02,1.0,2.02,115622.0,192702.0
Vsun Solar_240W_Half-Cut_212,Vsun Solar,Half-Cut,240.0,24.0,0.8,0.05,0.08,1.53,0.94,1.44,53290.0,88818.0
Vsun Solar_400W_Half-Cut_242,Vsun Solar,Half-Cut,400.0,36.0,0.81,0.05,0.12,1.84,1.0,1.84,104812.0,174686.0
Vsun Solar_160W_Half-Cut_248,Vsun Solar,Half-Cut,160.0,48.0,0.79,0.05,0.11,1.59,0.89,1.42,39340.0,65566.0
Vsun Solar_240W_Half-Cut_259,Vsun Solar,Half-Cut,240.0,36.0,0.81,0.04,0.08,1.59,0.87,1.38,53594.0,89324.0
Vsun Solar_340W_Half-Cut_326,Vsun Solar,Half-Cut,340.0,12.0,0.8,0.05,0.1,1.69,0.92,1.55,68552.0,114252.0
Vsun Solar_420W_Half-Cut_430,Vsun Solar,Half-Cut,420.0,24.0,0.78,0.05,0.11,1.75,1.0,1.75,86673.0,144455.0
Vsun Solar_330W_Half-Cut_520,Vsun Solar,Half-Cut,330.0,36.0,0.82,0.05,0.08,1.61,0.96,1.55,78761.0,131269.0
Vsun Solar_140W_Half-Cut_536,Vsun Solar,Half-Cut,140.0,36.0,0.82,0.06,0.09,1.17,0.61,0.71,27917.0,46529.0
Vsun Solar_540W_Half-Cut_633,Vsun Solar,Half-Cut,540.0,24.0,0.81,0.05,0.09,2.04,1.0,2.04,100184.0,166974.0
Vsun Solar_290W_Half-Cut_785,Vsun Solar,Half-Cut,290.0,24.0,0.79,0.05,0.08,1.66,0.92,1.53,48976.0,81628.0
Vsun Solar_130W_Half-Cut_791,Vsun Solar,Half-Cut,130.0,36.0,0.81,0.04,0.11,1.1,0.61,0.67,24190.0,40318.0
Vsun Solar_450W_Half-Cut_805,Vsun Solar,Half-Cut,450.0,12.0,0.81,0.05,0.09,1.93,0.99,1.91,102104.0,170174.0
Vsun Solar_230W_Half-Cut_885,Vsun Solar,Half-Cut,230.0,48.0,0.82,0.05,0.1,1.54,0.81,1.25,54498.0,90830.0
Vsun Solar_170W_Half-Cut_892,Vsun Solar,Half-Cut,170.0,12.0,0.8,0.05,0.09,1.53,0.8,1.22,42464.0,70772.0
Vsun Solar_170W_Half-Cut_900,Vsun Solar,Half-Cut,170.0,48.0,0.79,0.04,0.1,1.5,0.9,1.35,29079.0,48465.0
Vsun Solar_350W_Half-Cut_997,Vsun Solar,Half-Cut,350.0,48.0,0.81,0.06,0.08,1.68,0.98,1.65,81753.0,136255.0
Vsun Solar_130W_Half-Cut_1027,Vsun Solar,Half-Cut,130.0,48.0,0.8,0.05,0.12,1.18,0.68,0.8,32510.0,54182.0
Vsun Solar_150W_Half-Cut_1042,Vsun Solar,Half-Cut,150.0,24.0,0.81,0.06,0.11,1.11,0.7,0.78,30416.0,50692.0
Vsun Solar_180W_Half-Cut_1109,Vsun Solar,Half-Cut,180.0,48.0,0.8,0.05,0.12,1.56,0.84,1.31,39944.0,66574.0
Vsun Solar_490W_Half-Cut_1189,Vsun Solar,Half-Cut,490.0,48.0,0.8,0.04,0.08,2.0,1.0,2.0,107268.0,178780.0
Vsun Solar_470W_Half-Cut_1190,Vsun Solar,Half-Cut,470.0,48.0,0.82,0.05,0.11,2.04,1.0,2.04,103273.0,172121.0
Vsun Solar_600W_Half-Cut_1328,Vsun Solar,Half-Cut,600.0,24.0,0.79,0.06,0.09,2.03,1.0,2.03,153565.0,255941.0
Vsun Solar_450W_Half-Cut_1435,Vsun Solar,Half-Cut,450.0,24.0,0.81,0.05,0.09,1.73,0.99,1.71,93496.0,155826.0
Vsun Solar_520W_Half-Cut_1452,Vsun Solar,Half-Cut,520.0,24.0,0.78,0.06,0.09,2.04,1.0,2.04,117442.0,195736.0
Vsun Solar_200W_Half-Cut_1463,Vsun Solar,Half-Cut,200.0,24.0,0.8,0.06,0.09,1.54,0.91,1.4,36765.0,61275.0
Vsun Solar_440W_Half-Cut_1485,Vsun Solar,Half-Cut,440.0,12.0,0.8,0.06,0.1,1.72,0.99,1.7,81979.0,136631.0
Vsun Solar_360W_Half-Cut_1542,Vsun Solar,Half-Cut,360.0,24.0,0.78,0.04,0.1,1.82,1.0,1.82,84664.0,141106.0
Vsun Solar_470W_Half-Cut_1583,Vsun Solar,Half-Cut,470.0,48.0,0.8,0.04,0.09,2.01,1.0,2.01,88412.0,147352.0
Vsun Solar_490W_Half-Cut_1635,Vsun Solar,Half-Cut,490.0,12.0,0.8,0.04,0.11,2.03,1.0,2.03,115855.0,193091.0
Vsun Solar_320W_Half-Cut_1641,Vsun Solar,Half-Cut,320.0,24.0,0.8,0.04,0.08,1.61,0.94,1.51,55607.0,92679.0
Vsun Solar_50W_Half-Cut_1661,Vsun Solar,Half-Cut,50.0,24.0,0.79,0.05,0.12,1.09,0.67,0.73,10618.0,17696.0
Vsun Solar_290W_Half-Cut_1663,Vsun Solar,Half-Cut,290.0,12.0,0.8,0.06,0.09,1.61,0.95,1.53,75680.0,126134.0
Vsun Solar_500W_Half-Cut_1763,Vsun Solar,Half-Cut,500.0,48.0,0.78,0.06,0.1,2.05,1.0,2.05,103552.0,172586.0
Vsun Solar_370W_Half-Cut_1791,Vsun Solar,Half-Cut,370.0,48.0,0.8,0.04,0.1,1.92,1.0,1.92,75796.0,126326.0
Vsun Solar_160W_Half-Cut_1803,Vsun Solar,Half-Cut,160.0,12.0,0.8,0.05,0.1,1.51,0.96,1.45,34912.0,58186.0
Vsun Solar_380W_Half-Cut_1845,Vsun Solar,Half-Cut,380.0,48.0,0.8,0.04,0.08,1.72,0.99,1.7,79629.0,132715.0
Vsun Solar_120W_Half-Cut_1930,Vsun Solar,Half-Cut,120.0,12.0,0.79,0.04,0.11,1.07,0.51,0.55,20354.0,33924.0
Vsun Solar_250W_Half-Cut_1951,Vsun Solar,Half-Cut,250.0,24.0,0.79,0.05,0.1,1.56,0.82,1.28,50786.0,84644.0
Vsun Solar_250W_Half-Cut_1968,Vsun Solar,Half-Cut,250.0,36.0,0.79,0.04,0.11,1.54,0.83,1.28,59166.0,98610.0
Vsun Solar_260W_Half-Cut_1999,Vsun Solar,Half-Cut,260.0,12.0,0.82,0.04,0.12,1.63,0.98,1.6,62438.0,104064.0
Vsun Solar_280W_Half-Cut_2003,Vsun Solar,Half-Cut,280.0,24.0,0.8,0.06,0.08,1.69,0.94,1.59,56877.0,94795.0
Vsun Solar_590W_Half-Cut_2018,Vsun Solar,Half-Cut,590.0,24.0,0.82,0.05,0.1,2.04,1.0,2.04,139427.0,232379.0
Vsun Solar_300W_Half-Cut_2026,Vsun Solar,Half-Cut,300.0,24.0,0.8,0.05,0.1,1.61,0.94,1.51,78288.0,130480.0
Vsun Solar_70W_Half-Cut_2213,Vsun Solar,Half-Cut,70.0,48.0,0.8,0.05,0.1,1.29,0.51,0.66,18260.0,30432.0
Vsun Solar_600W_Half-Cut_2219,Vsun Solar,Half-Cut,600.0,36.0,0.78,0.06,0.1,2.02,1.0,2.02,150247.0,250411.0
Vsun Solar_270W_Half-Cut_2234,Vsun Solar,Half-Cut,270.0,36.0,0.81,0.06,0.11,1.61,0.91,1.47,47198.0,78662.0
Vsun Solar_360W_Half-Cut_2242,Vsun Solar,Half-Cut,360.0,24.0,0.8,0.06,0.12,1.89,0.99,1.87,61690.0,102816.0
Vsun Solar_410W_Half-Cut_2339,Vsun Solar,Half-Cut,410.0,12.0,0.79,0.05,0.09,1.92,0.99,1.9,105461.0,175769.0
Vsun Solar_490W_Half-Cut_2484,Vsun Solar,Half-Cut,490.0,36.0,0.8,0.06,0.12,2.05,1.0,2.05,107390.0,178982.0
Vsun Solar_190W_Half-Cut_2530,Vsun Solar,Half-Cut,190.0,24.0,0.8,0.06,0.08,1.52,0.92,1.4,38090.0,63482.0
Vsun Solar_340W_Half-Cut_2607,Vsun Solar,Half-Cut,340.0,36.0,0.8,0.05,0.09,1.63,0.92,1.5,78874.0,131458.0
Vsun Solar_440W_Half-Cut_2739,Vsun Solar,Half-Cut,440.0,48.0,0.81,0.05,0.09,1.7,1.0,1.7,86211.0,143685.0
Vsun Solar_490W_Half-Cut_2796,Vsun Solar,Half-Cut,490.0,24.0,0.81,0.05,0.08,2.01,1.0,2.01,96646.0,161076.0
Vsun Solar_520W_Half-Cut_2908,Vsun Solar,Half-Cut,520.0,12.0,0.78,0.06,0.12,2.05,1.0,2.05,136360.0,227266.0
Vsun Solar_90W_Half-Cut_2921,Vsun Solar,Half-Cut,90.0,48.0,0.79,0.06,0.11,1.1,0.57,0.63,23265.0,38775.0
Vsun Solar_150W_Half-Cut_2922,Vsun Solar,Half-Cut,150.0,36.0,0.79,0.05,0.09,1.01,0.66,0.67,30437.0,50729.0
Vsun Solar_160W_Half-Cut_2940,Vsun Solar,Half-Cut,160.0,36.0,0.79,0.06,0.1,1.56,0.95,1.48,32248.0,53748.0
Vsun Solar_330W_Half-Cut_2956,Vsun Solar,Half-Cut,330.0,48.0,0.82,0.06,0.09,1.63,0.98,1.6,75122.0,125202.0
Vsun Solar_480W_Half-Cut_2999,Vsun Solar,Half-Cut,480.0,24.0,0.81,0.04,0.09,2.05,1.0,2.05,84844.0,141406.0
Vsun Solar_530W_Half-Cut_3012,Vsun Solar,Half-Cut,530.0,12.0,0.79,0.05,0.08,2.02,1.0,2.02,115357.0,192261.0
Vsun Solar_580W_Half-Cut_3035,Vsun Solar,Half-Cut,580.0,24.0,0.78,0.04,0.08,2.02,1.0,2.02,141291.0,235485.0
Vsun Solar_460W_Half-Cut_3058,Vsun Solar,Half-Cut,460.0,48.0,0.79,0.05,0.11,2.03,1.0,2.03,113645.0,189409.0
Vsun Solar_100W_Half-Cut_3088,Vsun Solar,Half-Cut,100.0,48.0,0.78,0.05,0.12,1.19,0.5,0.59,17749.0,29581.0
Vsun Solar_400W_Half-Cut_3144,Vsun Solar,Half-Cut,400.0,24.0,0.81,0.05,0.1,1.95,0.99,1.93,75734.0,126224.0
Vsun Solar_240W_Half-Cut_3178,Vsun Solar,Half-Cut,240.0,24.0,0.79,0.05,0.08,1.52,0.87,1.32,45464.0,75774.0
Vsun Solar_340W_Half-Cut_3184,Vsun Solar,Half-Cut,340.0,36.0,0.81,0.05,0.09,1.7,0.92,1.56,76115.0,126859.0
Vsun Solar_450W_Half-Cut_3208,Vsun Solar,Half-Cut,450.0,24.0,0.8,0.05,0.11,1.87,1.0,1.87,98606.0,164344.0
Vsun Solar_190W_Half-Cut_3438,Vsun Solar,Half-Cut,190.0,12.0,0.81,0.05,0.08,1.59,0.88,1.4,37766.0,62944.0
Vsun Solar_250W_Half-Cut_3441,Vsun Solar,Half-Cut,250.0,12.0,0.8,0.04,0.12,1.56,0.91,1.42,58969.0,98281.0
Vsun Solar_360W_Half-Cut_3488,Vsun Solar,Half-Cut,360.0,12.0,0.81,0.05,0.09,1.94,1.0,1.94,84457.0,140761.0
Vsun Solar_470W_Half-Cut_3493,Vsun Solar,Half-Cut,470.0,24.0,0.8,0.05,0.08,2.02,1.0,2.02,101943.0,169905.0
Vsun Solar_380W_Half-Cut_3582,Vsun Solar,Half-Cut,380.0,12.0,0.8,0.05,0.11,1.87,0.99,1.85,76324.0,127206.0
Vsun Solar_520W_Half-Cut_3638,Vsun Solar,Half-Cut,520.0,48.0,0.82,0.04,0.08,2.01,1.0,2.01,135896.0,226494.0
Vsun Solar_240W_Half-Cut_3667,Vsun Solar,Half-Cut,240.0,48.0,0.81,0.06,0.08,1.53,0.85,1.3,50998.0,84996.0
Vsun Solar_350W_Half-Cut_3670,Vsun Solar,Half-Cut,350.0,48.0,0.8,0.05,0.12,1.69,0.95,1.61,70664.0,117772.0
Vsun Solar_540W_Half-Cut_3681,Vsun Solar,Half-Cut,540.0,24.0,0.81,0.05,0.09,2.03,1.0,2.03,101174.0,168622.0
Vsun Solar_230W_Half-Cut_3684,Vsun Solar,Half-Cut,230.0,36.0,0.79,0.04,0.1,1.54,0.9,1.39,40407.0,67345.0
Vsun Solar_410W_Half-Cut_3729,Vsun Solar,Half-Cut,410.0,36.0,0.81,0.04,0.09,1.76,1.0,1.76,87385.0,145641.0
Vsun Solar_560W_Half-Cut_3741,Vsun Solar,Half-Cut,560.0,36.0,0.79,0.04,0.1,2.04,1.0,2.04,99834.0,166390.0
Vsun Solar_530W_Half-Cut_3802,Vsun Solar,Half-Cut,530.0,48.0,0.78,0.05,0.11,2.01,1.0,2.01,131660.0,219432.0
Vsun Solar_60W_Half-Cut_3897,Vsun Solar,Half-Cut,60.0,12.0,0.79,0.05,0.08,1.26,0.67,0.84,12335.0,20559.0
Vsun Solar_570W_Half-Cut_3946,Vsun Solar,Half-Cut,570.0,12.0,0.81,0.05,0.11,2.05,1.0,2.05,148175.0,246959.0
Vsun Solar_270W_Half-Cut_3951,Vsun Solar,Half-Cut,270.0,48.0,0.79,0.05,0.09,1.66,0.97,1.61,67550.0,112584.0
Vsun Solar_550W_Half-Cut_3968,Vsun Solar,Half-Cut,550.0,48.0,0.79,0.04,0.11,2.03,1.0,2.03,138366.0,230610.0
Vsun Solar_370W_Half-Cut_3990,Vsun Solar,Half-Cut,370.0,24.0,0.82,0.05,0.11,1.73,0.99,1.71,76678.0,127798.0
Vsun Solar_580W_Half-Cut_3994,Vsun Solar,Half-Cut,580.0,12.0,0.82,0.06,0.09,2.01,1.0,2.01,122610.0,204350.0
Vsun Solar_360W_Half-Cut_4027,Vsun Solar,Half-Cut,360.0,36.0,0.81,0.06,0.1,1.75,0.99,1.73,78858.0,131430.0
Vsun Solar_490W_Half-Cut_4082,Vsun Solar,Half-Cut,490.0,36.0,0.8,0.04,0.1,2.04,1.0,2.04,120262.0,200438.0
Vsun Solar_270W_Half-Cut_4084,Vsun Solar,Half-Cut,270.0,24.0,0.8,0.05,0.09,1.62,0.96,1.56,62812.0,104688.0
Vsun Solar_250W_Half-Cut_4152,Vsun Solar,Half-Cut,250.0,24.0,0.81,0.06,0.11,1.5,0.87,1.3,59492.0,99154.0
Vsun Solar_220W_Half-Cut_4156,Vsun Solar,Half-Cut,220.0,48.0,0.79,0.05,0.09,1.52,0.89,1.35,38368.0,63948.0
Vsun Solar_280W_Half-Cut_4175,Vsun Solar,Half-Cut,280.0,48.0,0.81,0.05,0.09,1.67,0.93,1.55,54164.0,90272.0
Vsun Solar_400W_Half-Cut_4201,Vsun Solar,Half-Cut,400.0,24.0,0.81,0.04,0.11,1.83,0.99,1.81,87420.0,145700.0
Vsun Solar_200W_Half-Cut_4205,Vsun Solar,Half-Cut,200.0,48.0,0.78,0.05,0.1,1.6,0.83,1.33,35022.0,58370.0
Vsun Solar_230W_Half-Cut_4271,Vsun Solar,Half-Cut,230.0,48.0,0.81,0.05,0.11,1.59,1.0,1.59,44633.0,74389.0
Vsun Solar_480W_Half-Cut_4314,Vsun Solar,Half-Cut,480.0,48.0,0.79,0.04,0.11,2.0,1.0,2.0,85504.0,142506.0
Vsun Solar_50W_Half-Cut_4317,Vsun Solar,Half-Cut,50.0,36.0,0.79,0.05,0.1,1.21,0.67,0.81,10306.0,17176.0
Vsun Solar_260W_Half-Cut_4362,Vsun Solar,Half-Cut,260.0,24.0,0.79,0.06,0.11,1.67,0.98,1.64,54062.0,90102.0
Vsun Solar_460W_Half-Cut_4384,Vsun Solar,Half-Cut,460.0,24.0,0.79,0.05,0.1,2.01,1.0,2.01,118209.0,197015.0
Vsun Solar_420W_Half-Cut_4388,Vsun Solar,Half-Cut,420.0,24.0,0.78,0.04,0.12,1.82,1.0,1.82,83940.0,139900.0
Vsun Solar_380W_Half-Cut_4479,Vsun Solar,Half-Cut,380.0,24.0,0.79,0.06,0.1,1.92,0.99,1.9,65257.0,108761.0
