battery_id,brand,type,capacity_ah,voltage,derating_factor,price_min,price_max
Techfine_24V_250Ah_585,Techfine,AGM,250.0,24.0,0.83,185506.0,309178.0
Techfine_24V_300Ah_653,Techfine,AGM,300.0,24.0,0.83,252263.0,420439.0
Techfine_24V_80Ah_703,Techfine,AGM,80.0,24.0,0.84,233565.0,389275.0
Techfine_12V_80Ah_750,Techfine,AGM,80.0,12.0,0.83,186393.0,310655.0
Techfine_24V_130Ah_823,Techfine,AGM,130.0,24.0,0.83,170331.0,283885.0
Techfine_12V_80Ah_884,Techfine,AGM,80.0,12.0,0.82,197236.0,328728.0
Techfine_12V_50Ah_946,Techfine,AGM,50.0,12.0,0.83,260564.0,434272.0
Techfine_24V_220Ah_956,Techfine,AGM,220.0,24.0,0.85,186200.0,310334.0
Techfine_12V_180Ah_988,Techfine,AGM,180.0,12.0,0.85,257270.0,428784.0
Techfine_48V_170Ah_1025,Techfine,AGM,170.0,48.0,0.82,270909.0,451515.0
Techfine_12V_170Ah_1053,Techfine,AGM,170.0,12.0,0.85,160358.0,267264.0
Techfine_24V_120Ah_1075,Techfine,AGM,120.0,24.0,0.85,117326.0,195542.0
Techfine_48V_300Ah_1094,Techfine,AGM,300.0,48.0,0.85,128491.0,214151.0
Techfine_48V_120Ah_1113,Techfine,AGM,120.0,48.0,0.84,194200.0,323666.0
Techfine_24V_160Ah_1126,Techfine,AGM,160.0,24.0,0.84,222303.0,370505.0
Techfine_48V_230Ah_1162,Techfine,AGM,230.0,48.0,0.84,224668.0,374448.0
Techfine_48V_210Ah_1196,Techfine,AGM,210.0,48.0,0.83,220991.0,368319.0
Techfine_12V_200Ah_1208,Techfine,AGM,200.0,12.0,0.84,166616.0,277692.0
Techfine_24V_230Ah_1210,Techfine,AGM,230.0,24.0,0.83,227200.0,378668.0
Techfine_12V_260Ah_1256,Techfine,AGM,260.0,12.0,0.84,241344.0,402240.0
Techfine_48V_260Ah_1304,Techfine,AGM,260.0,48.0,0.83,225393.0,375655.0
Techfine_24V_180Ah_1347,Techfine,AGM,180.0,24.0,0.84,161111.0,268519.0
Techfine_12V_290Ah_1350,Techfine,AGM,290.0,12.0,0.83,246699.0,411165.0
Techfine_12V_200Ah_1358,Techfine,AGM,200.0,12.0,0.83,173684.0,289472.0
Techfine_48V_220Ah_1396,Techfine,AGM,220.0,48.0,0.82,216291.0,360485.0
Techfine_48V_160Ah_1452,Techfine,AGM,160.0,48.0,0.84,269834.0,449724.0
Techfine_12V_200Ah_1462,Techfine,AGM,200.0,12.0,0.84,265249.0,442081.0
Techfine_24V_110Ah_1573,Techfine,AGM,110.0,24.0,0.84,286084.0,476808.0
Techfine_12V_240Ah_1609,Techfine,AGM,240.0,12.0,0.84,280337.0,467229.0
Techfine_24V_30Ah_1614,Techfine,AGM,30.0,24.0,0.84,295390.0,492318.0
Techfine_12V_150Ah_1623,Techfine,AGM,150.0,12.0,0.82,120841.0,201401.0
Techfine_48V_280Ah_1648,Techfine,AGM,280.0,48.0,0.83,228506.0,380842.0
Techfine_24V_250Ah_1672,Techfine,AGM,250.0,24.0,0.84,279226.0,465376.0
Techfine_12V_220Ah_1700,Techfine,AGM,220.0,12.0,0.84,227263.0,378771.0
Techfine_48V_90Ah_1738,Techfine,AGM,90.0,48.0,0.85,270676.0,451128.0
Techfine_48V_50Ah_1788,Techfine,AGM,50.0,48.0,0.83,299184.0,498640.0
Techfine_12V_90Ah_1845,Techfine,AGM,90.0,12.0,0.82,135932.0,226552.0
Techfine_12V_290Ah_1850,Techfine,AGM,290.0,12.0,0.82,140114.0,233522.0
Techfine_24V_70Ah_1861,Techfine,AGM,70.0,24.0,0.84,270177.0,450295.0
Techfine_48V_200Ah_1906,Techfine,AGM,200.0,48.0,0.84,217919.0,363199.0
Techfine_12V_50Ah_1935,Techfine,AGM,50.0,12.0,0.83,115148.0,191912.0
Techfine_12V_80Ah_1939,Techfine,AGM,80.0,12.0,0.84,182261.0,303769.0
Techfine_12V_270Ah_1978,Techfine,AGM,270.0,12.0,0.84,243059.0,405099.0
Techfine_12V_210Ah_1997,Techfine,AGM,210.0,12.0,0.83,283364.0,472272.0
Techfine_12V_190Ah_2078,Techfine,AGM,190.0,12.0,0.82,269111.0,448519.0
Techfine_24V_200Ah_2083,Techfine,AGM,200.0,24.0,0.84,241978.0,403298.0
Techfine_48V_210Ah_2087,Techfine,AGM,210.0,48.0,0.84,211233.0,352055.0
Techfine_12V_40Ah_2088,Techfine,AGM,40.0,12.0,0.84,216046.0,360078.0
Techfine_48V_120Ah_2090,Techfine,AGM,120.0,48.0,0.83,161152.0,268586.0
Techfine_48V_210Ah_2091,Techfine,AGM,210.0,48.0,0.84,207470.0,345782.0
Techfine_24V_130Ah_2218,Techfine,AGM,130.0,24.0,0.84,221187.0,368645.0
Techfine_12V_220Ah_2297,Techfine,AGM,220.0,12.0,0.84,219955.0,366591.0
Techfine_24V_150Ah_2360,Techfine,AGM,150.0,24.0,0.83,204872.0,341452.0
Techfine_12V_160Ah_2439,Techfine,AGM,160.0,12.0,0.82,199858.0,333096.0
Techfine_24V_280Ah_2441,Techfine,AGM,280.0,24.0,0.85,153256.0,255428.0
Techfine_24V_300Ah_2448,Techfine,AGM,300.0,24.0,0.82,269108.0,448514.0
Techfine_48V_170Ah_2480,Techfine,AGM,170.0,48.0,0.83,145858.0,243096.0
Techfine_12V_160Ah_2501,Techfine,AGM,160.0,12.0,0.83,288986.0,481644.0
Techfine_24V_70Ah_2539,Techfine,AGM,70.0,24.0,0.85,159011.0,265019.0
Techfine_12V_80Ah_2559,Techfine,AGM,80.0,12.0,0.83,198954.0,331590.0
Techfine_24V_110Ah_2582,Techfine,AGM,110.0,24.0,0.83,201638.0,336062.0
Techfine_48V_210Ah_2610,Techfine,AGM,210.0,48.0,0.84,257834.0,429724.0
Techfine_24V_60Ah_2739,Techfine,AGM,60.0,24.0,0.85,161424.0,269040.0
Techfine_24V_70Ah_2831,Techfine,AGM,70.0,24.0,0.84,242358.0,403930.0
Techfine_48V_50Ah_2849,Techfine,AGM,50.0,48.0,0.84,167378.0,278964.0
Techfine_12V_80Ah_2980,Techfine,AGM,80.0,12.0,0.84,159644.0,266072.0
Techfine_24V_280Ah_2983,Techfine,AGM,280.0,24.0,0.83,117822.0,196370.0
Techfine_48V_190Ah_3043,Techfine,AGM,190.0,48.0,0.84,282520.0,470868.0
Techfine_48V_100Ah_3045,Techfine,AGM,100.0,48.0,0.82,133512.0,222520.0
Techfine_12V_110Ah_3091,Techfine,AGM,110.0,12.0,0.82,235722.0,392870.0
Techfine_12V_210Ah_3199,Techfine,AGM,210.0,12.0,0.83,283514.0,472522.0
Techfine_48V_200Ah_3219,Techfine,AGM,200.0,48.0,0.83,237787.0,396311.0
Techfine_48V_210Ah_3248,Techfine,AGM,210.0,48.0,0.84,247224.0,412040.0
Techfine_24V_250Ah_3288,Techfine,AGM,250.0,24.0,0.84,221444.0,369072.0
Techfine_24V_20Ah_3308,Techfine,AGM,20.0,24.0,0.83,220113.0,366855.0
Techfine_24V_170Ah_3330,Techfine,AGM,170.0,24.0,0.84,198613.0,331021.0
Techfine_48V_70Ah_3394,Techfine,AGM,70.0,48.0,0.84,230632.0,384388.0
Techfine_48V_110Ah_3429,Techfine,AGM,110.0,48.0,0.83,117580.0,195968.0
Techfine_12V_70Ah_3565,Techfine,AGM,70.0,12.0,0.82,180723.0,301205.0
Techfine_12V_150Ah_3682,Techfine,AGM,150.0,12.0,0.82,173019.0,288365.0
Techfine_48V_80Ah_3685,Techfine,AGM,80.0,48.0,0.82,162163.0,270271.0
Techfine_12V_60Ah_3706,Techfine,AGM,60.0,12.0,0.84,175850.0,293082.0
Techfine_24V_230Ah_3743,Techfine,AGM,230.0,24.0,0.85,168407.0,280679.0
Techfine_48V_130Ah_3785,Techfine,AGM,130.0,48.0,0.84,272553.0,454255.0
Techfine_24V_40Ah_3825,Techfine,AGM,40.0,24.0,0.84,240926.0,401542.0
Techfine_48V_290Ah_3896,Techfine,AGM,290.0,48.0,0.83,162114.0,270190.0
Techfine_24V_110Ah_3907,Techfine,AGM,110.0,24.0,0.82,285357.0,475595.0
Techfine_24V_50Ah_3922,Techfine,AGM,50.0,24.0,0.83,281034.0,468390.0
Techfine_24V_80Ah_4035,Techfine,AGM,80.0,24.0,0.83,126270.0,210450.0
Techfine_48V_80Ah_4067,Techfine,AGM,80.0,48.0,0.82,224822.0,374702.0
Techfine_48V_190Ah_4084,Techfine,AGM,190.0,48.0,0.82,150711.0,251185.0
Techfine_24V_230Ah_4089,Techfine,AGM,230.0,24.0,0.82,151828.0,253048.0
Techfine_12V_30Ah_4099,Techfine,AGM,30.0,12.0,0.85,159529.0,265881.0
Techfine_48V_150Ah_4101,Techfine,AGM,150.0,48.0,0.84,197710.0,329516.0
Techfine_12V_150Ah_4122,Techfine,AGM,150.0,12.0,0.82,183768.0,306280.0
Techfine_24V_270Ah_4179,Techfine,AGM,270.0,24.0,0.83,115625.0,192709.0
Techfine_24V_170Ah_4192,Techfine,AGM,170.0,24.0,0.84,155060.0,258432.0
Techfine_12V_150Ah_4231,Techfine,AGM,150.0,12.0,0.83,138063.0,230105.0
Techfine_48V_180Ah_4254,Techfine,AGM,180.0,48.0,0.82,275769.0,459615.0
Techfine_48V_280Ah_4323,Techfine,AGM,280.0,48.0,0.83,159512.0,265852.0
Techfine_24V_80Ah_4352,Techfine,AGM,80.0,24.0,0.84,145427.0,242379.0
Techfine_24V_30Ah_4370,Techfine,AGM,30.0,24.0,0.85,246956.0,411594.0
Techfine_12V_120Ah_4438,Techfine,AGM,120.0,12.0,0.83,125751.0,209585.0
Techfine_48V_280Ah_4548,Techfine,AGM,280.0,48.0,0.83,248295.0,413825.0
Techfine_48V_90Ah_4640,Techfine,AGM,90.0,48.0,0.83,264487.0,440811.0
Techfine_12V_250Ah_4646,Techfine,AGM,250.0,12.0,0.83,147106.0,245178.0
Techfine_48V_220Ah_4658,Techfine,AGM,220.0,48.0,0.83,209862.0,349770.0
Techfine_24V_90Ah_4719,Techfine,AGM,90.0,24.0,0.83,210448.0,350748.0
Techfine_12V_100Ah_4741,Techfine,AGM,100.0,12.0,0.84,254444.0,424072.0
Techfine_24V_110Ah_4781,Techfine,AGM,110.0,24.0,0.84,161305.0,268841.0
Techfine_12V_100Ah_4831,Techfine,AGM,100.0,12.0,0.83,191525.0,319209.0
Techfine_12V_260Ah_4890,Techfine,AGM,260.0,12.0,0.84,171598.0,285998.0
Techfine_48V_290Ah_4939,Techfine,AGM,290.0,48.0,0.84,207457.0,345761.0
Techfine_24V_280Ah_4941,Techfine,AGM,280.0,24.0,0.84,152258.0,253762.0
Techfine_12V_110Ah_4966,Techfine,AGM,110.0,12.0,0.84,128528.0,214212.0
Techfine_12V_300Ah_76,Techfine,Gel,300.0,12.0,0.83,175385.0,292309.0
Techfine_48V_260Ah_102,Techfine,Gel,260.0,48.0,0.82,222743.0,371239.0
Techfine_12V_220Ah_114,Techfine,Gel,220.0,12.0,0.84,156770.0,261282.0
Techfine_24V_60Ah_121,Techfine,Gel,60.0,24.0,0.83,192058.0,320096.0
Techfine_12V_100Ah_137,Techfine,Gel,100.0,12.0,0.82,298489.0,497481.0
Techfine_24V_80Ah_164,Techfine,Gel,80.0,24.0,0.83,264761.0,441269.0
Techfine_48V_200Ah_171,Techfine,Gel,200.0,48.0,0.84,162116.0,270194.0
Techfine_12V_210Ah_205,Techfine,Gel,210.0,12.0,0.82,118411.0,197351.0
Techfine_12V_130Ah_240,Techfine,Gel,130.0,12.0,0.83,149738.0,249564.0
Techfine_48V_240Ah_243,Techfine,Gel,240.0,48.0,0.82,196268.0,327114.0
Techfine_48V_260Ah_244,Techfine,Gel,260.0,48.0,0.83,173226.0,288710.0
Techfine_48V_250Ah_273,Techfine,Gel,250.0,48.0,0.85,153664.0,256106.0
Techfine_12V_160Ah_280,Techfine,Gel,160.0,12.0,0.84,210134.0,350222.0
Techfine_24V_250Ah_281,Techfine,Gel,250.0,24.0,0.84,260716.0,434526.0
Techfine_24V_160Ah_304,Techfine,Gel,160.0,24.0,0.84,247806.0,413010.0
Techfine_12V_280Ah_363,Techfine,Gel,280.0,12.0,0.82,187107.0,311845.0
Techfine_12V_230Ah_378,Techfine,Gel,230.0,12.0,0.85,152776.0,254626.0
Techfine_12V_90Ah_424,Techfine,Gel,90.0,12.0,0.83,229677.0,382795.0
Techfine_12V_150Ah_452,Techfine,Gel,150.0,12.0,0.82,278450.0,464084.0
Techfine_48V_200Ah_470,Techfine,Gel,200.0,48.0,0.84,128438.0,214064.0
Techfine_12V_30Ah_526,Techfine,Gel,30.0,12.0,0.84,290667.0,484445.0
Techfine_48V_170Ah_569,Techfine,Gel,170.0,48.0,0.85,266651.0,444419.0
Techfine_12V_260Ah_581,Techfine,Gel,260.0,12.0,0.84,195224.0,325374.0
Techfine_12V_200Ah_605,Techfine,Gel,200.0,12.0,0.85,283852.0,473086.0
Techfine_12V_300Ah_611,Techfine,Gel,300.0,12.0,0.83,124844.0,208074.0
Techfine_12V_240Ah_612,Techfine,Gel,240.0,12.0,0.84,218696.0,364492.0
Techfine_12V_200Ah_710,Techfine,Gel,200.0,12.0,0.84,149912.0,249852.0
Techfine_48V_110Ah_755,Techfine,Gel,110.0,48.0,0.83,192829.0,321381.0
Techfine_12V_140Ah_833,Techfine,Gel,140.0,12.0,0.84,121420.0,202366.0
Techfine_48V_240Ah_835,Techfine,Gel,240.0,48.0,0.85,241716.0,402860.0
Techfine_48V_280Ah_854,Techfine,Gel,280.0,48.0,0.84,265890.0,443150.0
Techfine_24V_80Ah_881,Techfine,Gel,80.0,24.0,0.85,137253.0,228755.0
Techfine_12V_130Ah_888,Techfine,Gel,130.0,12.0,0.85,125528.0,209212.0
Techfine_24V_50Ah_895,Techfine,Gel,50.0,24.0,0.85,175766.0,292942.0
Techfine_24V_190Ah_935,Techfine,Gel,190.0,24.0,0.85,156370.0,260616.0
Techfine_48V_200Ah_954,Techfine,Gel,200.0,48.0,0.82,139319.0,232199.0
Techfine_48V_160Ah_1023,Techfine,Gel,160.0,48.0,0.84,164758.0,274596.0
Techfine_24V_250Ah_1106,Techfine,Gel,250.0,24.0,0.85,151706.0,252842.0
Techfine_48V_300Ah_1118,Techfine,Gel,300.0,48.0,0.83,233047.0,388411.0
Techfine_24V_120Ah_1123,Techfine,Gel,120.0,24.0,0.83,285208.0,475348.0
Techfine_48V_280Ah_1153,Techfine,Gel,280.0,48.0,0.83,139448.0,232414.0
Techfine_12V_190Ah_1201,Techfine,Gel,190.0,12.0,0.82,276987.0,461645.0
Techfine_12V_260Ah_1225,Techfine,Gel,260.0,12.0,0.83,239254.0,398758.0
Techfine_12V_70Ah_1297,Techfine,Gel,70.0,12.0,0.82,230452.0,384086.0
Techfine_24V_300Ah_1352,Techfine,Gel,300.0,24.0,0.83,207443.0,345739.0
Techfine_48V_120Ah_1360,Techfine,Gel,120.0,48.0,0.84,162416.0,270694.0
Techfine_48V_60Ah_1387,Techfine,Gel,60.0,48.0,0.84,139093.0,231821.0
Techfine_48V_40Ah_1405,Techfine,Gel,40.0,48.0,0.82,204983.0,341639.0
Techfine_48V_80Ah_1457,Techfine,Gel,80.0,48.0,0.83,225299.0,375499.0
Techfine_48V_40Ah_1463,Techfine,Gel,40.0,48.0,0.82,180865.0,301441.0
Techfine_12V_290Ah_1496,Techfine,Gel,290.0,12.0,0.83,125858.0,209764.0
Techfine_48V_70Ah_1522,Techfine,Gel,70.0,48.0,0.83,128954.0,214922.0
Techfine_12V_170Ah_1593,Techfine,Gel,170.0,12.0,0.84,237964.0,396606.0
Techfine_12V_190Ah_1634,Techfine,Gel,190.0,12.0,0.84,240490.0,400818.0
Techfine_12V_100Ah_1697,Techfine,Gel,100.0,12.0,0.83,150548.0,250912.0
Techfine_48V_70Ah_1702,Techfine,Gel,70.0,48.0,0.84,281948.0,469914.0
Techfine_12V_160Ah_1704,Techfine,Gel,160.0,12.0,0.83,224403.0,374005.0
Techfine_24V_120Ah_1709,Techfine,Gel,120.0,24.0,0.84,236983.0,394971.0
Techfine_24V_20Ah_1736,Techfine,Gel,20.0,24.0,0.84,182147.0,303579.0
Techfine_12V_270Ah_1793,Techfine,Gel,270.0,12.0,0.84,158664.0,264440.0
Techfine_12V_250Ah_1800,Techfine,Gel,250.0,12.0,0.83,294654.0,491090.0
Techfine_12V_160Ah_1844,Techfine,Gel,160.0,12.0,0.84,137288.0,228814.0
Techfine_48V_230Ah_1865,Techfine,Gel,230.0,48.0,0.84,204778.0,341298.0
Techfine_12V_240Ah_1888,Techfine,Gel,240.0,12.0,0.84,238931.0,398219.0
Techfine_48V_280Ah_1917,Techfine,Gel,280.0,48.0,0.84,287114.0,478524.0
Techfine_12V_130Ah_1919,Techfine,Gel,130.0,12.0,0.85,252367.0,420611.0
Techfine_24V_170Ah_1992,Techfine,Gel,170.0,24.0,0.85,142165.0,236941.0
Techfine_24V_160Ah_2005,Techfine,Gel,160.0,24.0,0.83,192598.0,320996.0
Techfine_48V_30Ah_2048,Techfine,Gel,30.0,48.0,0.84,246011.0,410019.0
Techfine_24V_100Ah_2058,Techfine,Gel,100.0,24.0,0.85,138019.0,230031.0
Techfine_24V_60Ah_2061,Techfine,Gel,60.0,24.0,0.83,177488.0,295814.0
Techfine_48V_130Ah_2065,Techfine,Gel,130.0,48.0,0.83,163677.0,272795.0
Techfine_12V_190Ah_2102,Techfine,Gel,190.0,12.0,0.83,189433.0,315721.0
Techfine_12V_40Ah_2185,Techfine,Gel,40.0,12.0,0.82,222412.0,370686.0
Techfine_12V_80Ah_2199,Techfine,Gel,80.0,12.0,0.83,258416.0,430694.0
Techfine_24V_90Ah_2339,Techfine,Gel,90.0,24.0,0.83,136824.0,228040.0
Techfine_12V_170Ah_2340,Techfine,Gel,170.0,12.0,0.83,186918.0,311530.0
Techfine_12V_290Ah_2416,Techfine,Gel,290.0,12.0,0.83,201579.0,335965.0
Techfine_12V_200Ah_2450,Techfine,Gel,200.0,12.0,0.84,218652.0,364420.0
Techfine_48V_250Ah_2462,Techfine,Gel,250.0,48.0,0.82,113584.0,189308.0
Techfine_12V_180Ah_2567,Techfine,Gel,180.0,12.0,0.82,121102.0,201838.0
Techfine_24V_190Ah_2583,Techfine,Gel,190.0,24.0,0.85,259134.0,431890.0
Techfine_12V_150Ah_2601,Techfine,Gel,150.0,12.0,0.85,161183.0,268639.0
Techfine_24V_40Ah_2609,Techfine,Gel,40.0,24.0,0.84,232395.0,387325.0
Techfine_48V_220Ah_2653,Techfine,Gel,220.0,48.0,0.84,270739.0,451231.0
Techfine_24V_180Ah_2718,Techfine,Gel,180.0,24.0,0.82,203679.0,339465.0
Techfine_48V_140Ah_2726,Techfine,Gel,140.0,48.0,0.83,298629.0,497715.0
Techfine_24V_300Ah_2771,Techfine,Gel,300.0,24.0,0.83,178568.0,297612.0
Techfine_12V_30Ah_2783,Techfine,Gel,30.0,12.0,0.83,171138.0,285230.0
Techfine_24V_120Ah_2787,Techfine,Gel,120.0,24.0,0.85,168998.0,281664.0
Techfine_24V_40Ah_2848,Techfine,Gel,40.0,24.0,0.82,132927.0,221545.0
Techfine_12V_200Ah_2907,Techfine,Gel,200.0,12.0,0.83,215308.0,358846.0
Techfine_12V_120Ah_3037,Techfine,Gel,120.0,12.0,0.83,213326.0,355544.0
Techfine_12V_140Ah_3069,Techfine,Gel,140.0,12.0,0.85,126653.0,211089.0
Techfine_24V_280Ah_3108,Techfine,Gel,280.0,24.0,0.84,278735.0,464559.0
Techfine_24V_250Ah_3159,Techfine,Gel,250.0,24.0,0.84,156266.0,260444.0
Techfine_24V_60Ah_3249,Techfine,Gel,60.0,24.0,0.84,115085.0,191809.0
Techfine_48V_20Ah_3264,Techfine,Gel,20.0,48.0,0.82,135477.0,225795.0
Techfine_24V_170Ah_3286,Techfine,Gel,170.0,24.0,0.84,219468.0,365780.0
Techfine_24V_210Ah_3338,Techfine,Gel,210.0,24.0,0.84,235802.0,393002.0
Techfine_12V_270Ah_3339,Techfine,Gel,270.0,12.0,0.83,273683.0,456139.0
Techfine_24V_90Ah_3353,Techfine,Gel,90.0,24.0,0.84,254150.0,423584.0
Techfine_12V_110Ah_3387,Techfine,Gel,110.0,12.0,0.84,147506.0,245842.0
Techfine_24V_60Ah_3389,Techfine,Gel,60.0,24.0,0.82,141946.0,236578.0
Techfine_12V_250Ah_3414,Techfine,Gel,250.0,12.0,0.83,130180.0,216968.0
Techfine_12V_50Ah_3416,Techfine,Gel,50.0,12.0,0.83,231886.0,386478.0
Techfine_48V_270Ah_3426,Techfine,Gel,270.0,48.0,0.84,298109.0,496849.0
Techfine_12V_290Ah_3458,Techfine,Gel,290.0,12.0,0.82,246596.0,410992.0
Techfine_12V_230Ah_3468,Techfine,Gel,230.0,12.0,0.83,228868.0,381446.0
Techfine_48V_250Ah_3492,Techfine,Gel,250.0,48.0,0.83,245744.0,409572.0
Techfine_12V_280Ah_3563,Techfine,Gel,280.0,12.0,0.85,210825.0,351375.0
Techfine_12V_100Ah_3581,Techfine,Gel,100.0,12.0,0.82,229998.0,383330.0
Techfine_48V_200Ah_3629,Techfine,Gel,200.0,48.0,0.85,221081.0,368469.0
Techfine_12V_280Ah_3640,Techfine,Gel,280.0,12.0,0.82,290388.0,483980.0
Techfine_48V_280Ah_3658,Techfine,Gel,280.0,48.0,0.84,210334.0,350556.0
Techfine_12V_260Ah_3671,Techfine,Gel,260.0,12.0,0.85,193271.0,322119.0
Techfine_48V_120Ah_3779,Techfine,Gel,120.0,48.0,0.82,267094.0,445156.0
Techfine_12V_30Ah_3900,Techfine,Gel,30.0,12.0,0.83,201856.0,336428.0
Techfine_12V_20Ah_3921,Techfine,Gel,20.0,12.0,0.83,276506.0,460844.0
Techfine_12V_30Ah_3989,Techfine,Gel,30.0,12.0,0.84,262930.0,438216.0
Techfine_48V_300Ah_4033,Techfine,Gel,300.0,48.0,0.84,170890.0,284816.0
Techfine_48V_130Ah_4046,Techfine,Gel,130.0,48.0,0.84,127175.0,211959.0
Techfine_12V_80Ah_4094,Techfine,Gel,80.0,12.0,0.83,261880.0,436466.0
Techfine_48V_50Ah_4110,Techfine,Gel,50.0,48.0,0.83,219253.0,365421.0
Techfine_24V_20Ah_4138,Techfine,Gel,20.0,24.0,0.83,271580.0,452634.0
Techfine_48V_120Ah_4174,Techfine,Gel,120.0,48.0,0.84,221151.0,368585.0
Techfine_12V_180Ah_4177,Techfine,Gel,180.0,12.0,0.85,220506.0,367510.0
Techfine_12V_140Ah_4219,Techfine,Gel,140.0,12.0,0.84,249969.0,416615.0
Techfine_24V_40Ah_4273,Techfine,Gel,40.0,24.0,0.85,192971.0,321619.0
Techfine_12V_210Ah_4276,Techfine,Gel,210.0,12.0,0.85,223119.0,371865.0
Techfine_48V_220Ah_4296,Techfine,Gel,220.0,48.0,0.84,263128.0,438548.0
Techfine_24V_40Ah_4331,Techfine,Gel,40.0,24.0,0.84,284864.0,474772.0
Techfine_24V_190Ah_4339,Techfine,Gel,190.0,24.0,0.83,290812.0,484688.0
Techfine_24V_240Ah_4368,Techfine,Gel,240.0,24.0,0.82,163900.0,273166.0
Techfine_48V_200Ah_4385,Techfine,Gel,200.0,48.0,0.84,257624.0,429374.0
Techfine_48V_280Ah_4461,Techfine,Gel,280.0,48.0,0.85,152266.0,253778.0
Techfine_12V_280Ah_4519,Techfine,Gel,280.0,12.0,0.83,261193.0,435321.0
Techfine_12V_180Ah_4553,Techfine,Gel,180.0,12.0,0.84,159625.0,266041.0
Techfine_48V_180Ah_4555,Techfine,Gel,180.0,48.0,0.84,228161.0,380269.0
Techfine_12V_120Ah_4608,Techfine,Gel,120.0,12.0,0.85,183182.0,305302.0
Techfine_48V_160Ah_4619,Techfine,Gel,160.0,48.0,0.84,166965.0,278275.0
Techfine_12V_280Ah_4639,Techfine,Gel,280.0,12.0,0.83,193302.0,322170.0
Techfine_12V_80Ah_4678,Techfine,Gel,80.0,12.0,0.83,156325.0,260541.0
Techfine_24V_90Ah_4699,Techfine,Gel,90.0,24.0,0.84,151015.0,251691.0
Techfine_12V_180Ah_4779,Techfine,Gel,180.0,12.0,0.85,222247.0,370411.0
Techfine_24V_60Ah_4855,Techfine,Gel,60.0,24.0,0.84,295628.0,492714.0
Techfine_48V_250Ah_4874,Techfine,Gel,250.0,48.0,0.83,205175.0,341959.0
Techfine_12V_220Ah_4884,Techfine,Gel,220.0,12.0,0.83,139213.0,232021.0
Techfine_24V_230Ah_4892,Techfine,Gel,230.0,24.0,0.82,206560.0,344268.0
Techfine_12V_250Ah_4910,Techfine,Gel,250.0,12.0,0.84,168874.0,281458.0
Techfine_24V_280Ah_4922,Techfine,Gel,280.0,24.0,0.83,248150.0,413584.0
Techfine_12V_160Ah_4926,Techfine,Gel,160.0,12.0,0.83,171156.0,285260.0
Techfine_24V_230Ah_4963,Techfine,Gel,230.0,24.0,0.85,286631.0,477719.0
Techfine_24V_100Ah_4974,Techfine,Gel,100.0,24.0,0.82,196101.0,326835.0
Techfine_24V_200Ah_35,Techfine,LiFePO4,200.0,24.0,0.84,174656.0,291092.0
Techfine_12V_70Ah_48,Techfine,LiFePO4,70.0,12.0,0.82,263282.0,438802.0
Techfine_12V_80Ah_54,Techfine,LiFePO4,80.0,12.0,0.85,211754.0,352922.0
Techfine_24V_280Ah_56,Techfine,LiFePO4,280.0,24.0,0.83,133475.0,222459.0
Techfine_24V_260Ah_57,Techfine,LiFePO4,260.0,24.0,0.83,214658.0,357762.0
Techfine_12V_230Ah_65,Techfine,LiFePO4,230.0,12.0,0.82,177889.0,296481.0
Techfine_24V_230Ah_85,Techfine,LiFePO4,230.0,24.0,0.83,258952.0,431588.0
Techfine_24V_170Ah_146,Techfine,LiFePO4,170.0,24.0,0.84,141758.0,236264.0
Techfine_12V_190Ah_170,Techfine,LiFePO4,190.0,12.0,0.83,257456.0,429092.0
Techfine_12V_280Ah_181,Techfine,LiFePO4,280.0,12.0,0.83,252568.0,420946.0
Techfine_12V_160Ah_247,Techfine,LiFePO4,160.0,12.0,0.82,183876.0,306460.0
Techfine_12V_260Ah_286,Techfine,LiFePO4,260.0,12.0,0.84,206467.0,344111.0
Techfine_48V_260Ah_346,Techfine,LiFePO4,260.0,48.0,0.83,244532.0,407554.0
Techfine_12V_40Ah_353,Techfine,LiFePO4,40.0,12.0,0.84,233872.0,389786.0
Techfine_12V_150Ah_373,Techfine,LiFePO4,150.0,12.0,0.84,276195.0,460325.0
Techfine_24V_230Ah_398,Techfine,LiFePO4,230.0,24.0,0.83,220022.0,366704.0
Techfine_48V_80Ah_481,Techfine,LiFePO4,80.0,48.0,0.83,210048.0,350080.0
Techfine_48V_170Ah_536,Techfine,LiFePO4,170.0,48.0,0.82,290342.0,483902.0
Techfine_24V_220Ah_553,Techfine,LiFePO4,220.0,24.0,0.84,201700.0,336166.0
Techfine_12V_50Ah_699,Techfine,LiFePO4,50.0,12.0,0.83,190394.0,317324.0
Techfine_24V_200Ah_713,Techfine,LiFePO4,200.0,24.0,0.83,187810.0,313016.0
Techfine_48V_40Ah_726,Techfine,LiFePO4,40.0,48.0,0.84,297424.0,495708.0
Techfine_24V_280Ah_765,Techfine,LiFePO4,280.0,24.0,0.84,298781.0,497969.0
Techfine_12V_170Ah_781,Techfine,LiFePO4,170.0,12.0,0.82,155648.0,259412.0
Techfine_12V_50Ah_806,Techfine,LiFePO4,50.0,12.0,0.83,189116.0,315194.0
Techfine_12V_80Ah_822,Techfine,LiFePO4,80.0,12.0,0.83,190388.0,317312.0
Techfine_48V_200Ah_837,Techfine,LiFePO4,200.0,48.0,0.83,199040.0,331732.0
