controller_id,brand,type,max_voltage_V,max_current_A,derating_factor,price_min,price_max
Techfine_PWM_24V_85A_2438,Techfine,PWM,24.0,85.0,0.94,82082.0,136802.0
Techfine_PWM_36V_10A_2461,Techfine,PWM,36.0,10.0,0.94,83412.0,139020.0
Techfine_PWM_48V_20A_2480,Techfine,PWM,48.0,20.0,0.93,77647.0,129411.0
Techfine_PWM_24V_85A_2501,Techfine,PWM,24.0,85.0,0.94,90752.0,151252.0
Techfine_PWM_12V_70A_2502,Techfine,PWM,12.0,70.0,0.94,68306.0,113842.0
Techfine_PWM_12V_95A_2518,Techfine,PWM,12.0,95.0,0.91,69737.0,116229.0
Techfine_PWM_12V_100A_2545,Techfine,PWM,12.0,100.0,0.93,61700.0,102832.0
Techfine_PWM_48V_85A_2551,Techfine,PWM,48.0,85.0,0.93,77937.0,129895.0
Techfine_PWM_24V_25A_2554,Techfine,PWM,24.0,25.0,0.92,101168.0,168612.0
Techfine_PWM_36V_95A_2555,Techfine,PWM,36.0,95.0,0.92,81947.0,136579.0
Techfine_PWM_48V_80A_2608,Techfine,PWM,48.0,80.0,0.92,77680.0,129466.0
Techfine_PWM_60V_35A_2648,Techfine,PWM,60.0,35.0,0.94,111172.0,185286.0
Techfine_PWM_24V_65A_2666,Techfine,PWM,24.0,65.0,0.93,101999.0,169999.0
Techfine_PWM_12V_45A_2705,Techfine,PWM,12.0,45.0,0.95,69607.0,116011.0
Techfine_PWM_12V_10A_2709,Techfine,PWM,12.0,10.0,0.93,108885.0,181475.0
Techfine_PWM_36V_85A_2734,Techfine,PWM,36.0,85.0,0.91,110413.0,184021.0
Techfine_PWM_60V_50A_2757,Techfine,PWM,60.0,50.0,0.92,106763.0,177939.0
Techfine_PWM_60V_30A_2763,Techfine,PWM,60.0,30.0,0.92,86807.0,144679.0
Techfine_PWM_12V_60A_2776,Techfine,PWM,12.0,60.0,0.93,71326.0,118878.0
Techfine_PWM_24V_15A_2791,Techfine,PWM,24.0,15.0,0.92,60610.0,101016.0
Techfine_PWM_12V_60A_2811,Techfine,PWM,12.0,60.0,0.93,111396.0,185660.0
Techfine_PWM_60V_20A_2823,Techfine,PWM,60.0,20.0,0.94,92542.0,154238.0
Techfine_PWM_12V_35A_2853,Techfine,PWM,12.0,35.0,0.95,72919.0,121531.0
Techfine_PWM_24V_40A_2865,Techfine,PWM,24.0,40.0,0.94,66951.0,111585.0
Techfine_PWM_24V_60A_2873,Techfine,PWM,24.0,60.0,0.95,99899.0,166499.0
Techfine_PWM_36V_60A_2942,Techfine,PWM,36.0,60.0,0.95,108740.0,181234.0
Techfine_PWM_24V_55A_2945,Techfine,PWM,24.0,55.0,0.92,79718.0,132862.0
Techfine_PWM_12V_15A_2968,Techfine,PWM,12.0,15.0,0.94,62963.0,104939.0
Techfine_PWM_12V_50A_3014,Techfine,PWM,12.0,50.0,0.93,86953.0,144921.0
Techfine_PWM_24V_90A_3022,Techfine,PWM,24.0,90.0,0.92,105410.0,175684.0
Techfine_PWM_12V_20A_3023,Techfine,PWM,12.0,20.0,0.94,85065.0,141775.0
Techfine_PWM_60V_90A_3028,Techfine,PWM,60.0,90.0,0.92,107511.0,179185.0
Techfine_PWM_24V_25A_3032,Techfine,PWM,24.0,25.0,0.94,104144.0,173572.0
Techfine_PWM_60V_10A_3047,Techfine,PWM,60.0,10.0,0.94,93781.0,156301.0
Techfine_PWM_12V_10A_3100,Techfine,PWM,12.0,10.0,0.95,78967.0,131611.0
Techfine_PWM_12V_80A_3164,Techfine,PWM,12.0,80.0,0.93,102178.0,170296.0
Techfine_PWM_24V_70A_3216,Techfine,PWM,24.0,70.0,0.93,92186.0,153642.0
Techfine_PWM_60V_80A_3218,Techfine,PWM,60.0,80.0,0.91,92670.0,154450.0
Techfine_PWM_36V_30A_3232,Techfine,PWM,36.0,30.0,0.92,111128.0,185212.0
Techfine_PWM_36V_40A_3239,Techfine,PWM,36.0,40.0,0.92,80564.0,134272.0
Techfine_PWM_48V_10A_3243,Techfine,PWM,48.0,10.0,0.92,91618.0,152698.0
Techfine_PWM_48V_30A_3261,Techfine,PWM,48.0,30.0,0.91,64213.0,107021.0
Techfine_PWM_60V_100A_3305,Techfine,PWM,60.0,100.0,0.94,85531.0,142551.0
Techfine_PWM_24V_50A_3311,Techfine,PWM,24.0,50.0,0.91,87403.0,145671.0
Techfine_PWM_60V_65A_3323,Techfine,PWM,60.0,65.0,0.94,99071.0,165119.0
Techfine_PWM_24V_50A_3337,Techfine,PWM,24.0,50.0,0.94,101296.0,168826.0
Techfine_PWM_24V_25A_3339,Techfine,PWM,24.0,25.0,0.93,108464.0,180772.0
Techfine_PWM_60V_10A_3370,Techfine,PWM,60.0,10.0,0.93,90932.0,151554.0
Techfine_PWM_48V_75A_3384,Techfine,PWM,48.0,75.0,0.95,84046.0,140078.0
Techfine_PWM_24V_20A_3409,Techfine,PWM,24.0,20.0,0.93,81088.0,135148.0
Techfine_PWM_12V_20A_3425,Techfine,PWM,12.0,20.0,0.94,61142.0,101902.0
Techfine_PWM_24V_85A_3494,Techfine,PWM,24.0,85.0,0.93,96938.0,161564.0
Techfine_PWM_12V_55A_3496,Techfine,PWM,12.0,55.0,0.94,81466.0,135776.0
Techfine_PWM_60V_70A_3504,Techfine,PWM,60.0,70.0,0.94,61673.0,102789.0
Techfine_PWM_60V_75A_3537,Techfine,PWM,60.0,75.0,0.91,75063.0,125105.0
Techfine_PWM_48V_90A_3588,Techfine,PWM,48.0,90.0,0.93,62154.0,103590.0
Techfine_PWM_36V_100A_3595,Techfine,PWM,36.0,100.0,0.91,102627.0,171045.0
Techfine_PWM_48V_40A_3605,Techfine,PWM,48.0,40.0,0.92,94909.0,158181.0
Techfine_PWM_36V_85A_3637,Techfine,PWM,36.0,85.0,0.93,69896.0,116494.0
Techfine_PWM_12V_15A_3642,Techfine,PWM,12.0,15.0,0.95,70404.0,117340.0
Techfine_PWM_60V_20A_3649,Techfine,PWM,60.0,20.0,0.92,76767.0,127945.0
Techfine_PWM_48V_40A_3659,Techfine,PWM,48.0,40.0,0.93,74739.0,124565.0
Techfine_PWM_12V_75A_3675,Techfine,PWM,12.0,75.0,0.93,97029.0,161715.0
Techfine_PWM_36V_60A_3696,Techfine,PWM,36.0,60.0,0.93,71706.0,119510.0
Techfine_PWM_60V_85A_3768,Techfine,PWM,60.0,85.0,0.94,74116.0,123528.0
Techfine_PWM_24V_75A_3797,Techfine,PWM,24.0,75.0,0.94,97802.0,163004.0
Techfine_PWM_36V_95A_3802,Techfine,PWM,36.0,95.0,0.94,84653.0,141089.0
Techfine_PWM_24V_65A_3805,Techfine,PWM,24.0,65.0,0.94,67168.0,111946.0
Techfine_PWM_48V_30A_3811,Techfine,PWM,48.0,30.0,0.91,92530.0,154218.0
Techfine_PWM_48V_35A_3824,Techfine,PWM,48.0,35.0,0.92,93775.0,156291.0
Techfine_PWM_12V_25A_3829,Techfine,PWM,12.0,25.0,0.93,111388.0,185646.0
Techfine_PWM_48V_75A_3845,Techfine,PWM,48.0,75.0,0.94,109646.0,182744.0
Techfine_PWM_36V_75A_3855,Techfine,PWM,36.0,75.0,0.95,78604.0,131008.0
Techfine_PWM_12V_15A_3886,Techfine,PWM,12.0,15.0,0.94,68948.0,114914.0
Techfine_PWM_48V_45A_3954,Techfine,PWM,48.0,45.0,0.92,99864.0,166440.0
Techfine_PWM_48V_45A_3986,Techfine,PWM,48.0,45.0,0.92,95809.0,159681.0
Techfine_PWM_12V_45A_4051,Techfine,PWM,12.0,45.0,0.93,106756.0,177928.0
Techfine_PWM_48V_75A_4066,Techfine,PWM,48.0,75.0,0.94,90631.0,151051.0
Techfine_PWM_60V_80A_4089,Techfine,PWM,60.0,80.0,0.93,96090.0,160150.0
Techfine_PWM_36V_95A_4106,Techfine,PWM,36.0,95.0,0.92,65125.0,108541.0
Techfine_PWM_24V_60A_4118,Techfine,PWM,24.0,60.0,0.91,78007.0,130011.0
Techfine_PWM_48V_15A_4124,Techfine,PWM,48.0,15.0,0.94,60466.0,100778.0
Techfine_PWM_36V_85A_4145,Techfine,PWM,36.0,85.0,0.94,101841.0,169735.0
Techfine_PWM_60V_10A_4186,Techfine,PWM,60.0,10.0,0.92,68984.0,114972.0
Techfine_PWM_36V_55A_4194,Techfine,PWM,36.0,55.0,0.92,92541.0,154235.0
Techfine_PWM_12V_60A_4292,Techfine,PWM,12.0,60.0,0.92,62805.0,104675.0
Techfine_PWM_12V_65A_4309,Techfine,PWM,12.0,65.0,0.93,108522.0,180870.0
Techfine_PWM_48V_15A_4394,Techfine,PWM,48.0,15.0,0.94,105393.0,175655.0
Techfine_PWM_24V_45A_4404,Techfine,PWM,24.0,45.0,0.93,67600.0,112666.0
Techfine_PWM_36V_85A_4408,Techfine,PWM,36.0,85.0,0.95,77963.0,129939.0
Techfine_PWM_12V_10A_4415,Techfine,PWM,12.0,10.0,0.93,76946.0,128244.0
Techfine_PWM_24V_50A_4421,Techfine,PWM,24.0,50.0,0.93,93734.0,156224.0
Techfine_PWM_36V_60A_4428,Techfine,PWM,36.0,60.0,0.92,65755.0,109591.0
Techfine_PWM_36V_50A_4433,Techfine,PWM,36.0,50.0,0.94,94436.0,157394.0
Techfine_PWM_24V_40A_4470,Techfine,PWM,24.0,40.0,0.95,75998.0,126664.0
Techfine_PWM_12V_35A_4581,Techfine,PWM,12.0,35.0,0.95,95054.0,158424.0
Techfine_PWM_24V_30A_4611,Techfine,PWM,24.0,30.0,0.93,98557.0,164261.0
Techfine_PWM_48V_90A_4630,Techfine,PWM,48.0,90.0,0.94,104862.0,174770.0
Techfine_PWM_36V_45A_4644,Techfine,PWM,36.0,45.0,0.94,104920.0,174866.0
Techfine_PWM_48V_50A_4655,Techfine,PWM,48.0,50.0,0.92,76421.0,127369.0
Techfine_PWM_24V_20A_4663,Techfine,PWM,24.0,20.0,0.92,110283.0,183805.0
Techfine_PWM_24V_85A_4671,Techfine,PWM,24.0,85.0,0.92,83820.0,139700.0
Techfine_PWM_60V_100A_4674,Techfine,PWM,60.0,100.0,0.91,94990.0,158318.0
Techfine_PWM_48V_60A_4694,Techfine,PWM,48.0,60.0,0.94,94247.0,157079.0
Techfine_PWM_12V_50A_4760,Techfine,PWM,12.0,50.0,0.94,60545.0,100909.0
Techfine_PWM_60V_55A_4779,Techfine,PWM,60.0,55.0,0.94,60542.0,100904.0
Techfine_PWM_48V_65A_4781,Techfine,PWM,48.0,65.0,0.94,91350.0,152250.0
Techfine_PWM_36V_40A_4786,Techfine,PWM,36.0,40.0,0.92,80058.0,133430.0
Techfine_PWM_24V_95A_4788,Techfine,PWM,24.0,95.0,0.95,98321.0,163869.0
Techfine_PWM_12V_75A_4813,Techfine,PWM,12.0,75.0,0.93,89486.0,149144.0
Techfine_PWM_12V_10A_4846,Techfine,PWM,12.0,10.0,0.93,106598.0,177664.0
Techfine_PWM_60V_40A_4881,Techfine,PWM,60.0,40.0,0.93,76883.0,128139.0
Techfine_PWM_24V_90A_4894,Techfine,PWM,24.0,90.0,0.93,80151.0,133585.0
Techfine_PWM_24V_45A_4923,Techfine,PWM,24.0,45.0,0.94,72094.0,120158.0
Techfine_PWM_48V_25A_4933,Techfine,PWM,48.0,25.0,0.93,74860.0,124766.0
Techfine_PWM_12V_90A_4945,Techfine,PWM,12.0,90.0,0.94,107945.0,179909.0
Techfine_PWM_36V_35A_4964,Techfine,PWM,36.0,35.0,0.92,96322.0,160536.0
Techfine_PWM_36V_85A_4965,Techfine,PWM,36.0,85.0,0.94,103970.0,173282.0
Techfine_PWM_36V_30A_4973,Techfine,PWM,36.0,30.0,0.94,83840.0,139734.0
Techfine_PWM_24V_55A_4975,Techfine,PWM,24.0,55.0,0.93,87688.0,146146.0
Xtra Power_MPPT_150V_55A_4,Xtra Power,MPPT,150.0,55.0,0.92,107726.0,179542.0
Xtra Power_MPPT_60V_65A_5,Xtra Power,MPPT,60.0,65.0,0.93,103458.0,172430.0
Xtra Power_MPPT_48V_10A_40,Xtra Power,MPPT,48.0,10.0,0.93,63456.0,105760.0
Xtra Power_MPPT_60V_50A_72,Xtra Power,MPPT,60.0,50.0,0.92,74741.0,124569.0
Xtra Power_MPPT_150V_30A_130,Xtra Power,MPPT,150.0,30.0,0.93,104132.0,173552.0
Xtra Power_MPPT_48V_15A_137,Xtra Power,MPPT,48.0,15.0,0.91,68719.0,114531.0
Xtra Power_MPPT_36V_75A_143,Xtra Power,MPPT,36.0,75.0,0.94,97199.0,161999.0
Xtra Power_MPPT_60V_65A_152,Xtra Power,MPPT,60.0,65.0,0.93,78730.0,131218.0
Xtra Power_MPPT_48V_65A_165,Xtra Power,MPPT,48.0,65.0,0.94,99520.0,165866.0
Xtra Power_MPPT_12V_30A_169,Xtra Power,MPPT,12.0,30.0,0.92,71918.0,119862.0
Xtra Power_MPPT_150V_95A_200,Xtra Power,MPPT,150.0,95.0,0.92,61052.0,101754.0
Xtra Power_MPPT_60V_35A_219,Xtra Power,MPPT,60.0,35.0,0.93,102974.0,171622.0
Xtra Power_MPPT_100V_70A_232,Xtra Power,MPPT,100.0,70.0,0.92,86450.0,144082.0
Xtra Power_MPPT_24V_95A_255,Xtra Power,MPPT,24.0,95.0,0.92,87511.0,145851.0
Xtra Power_MPPT_24V_50A_288,Xtra Power,MPPT,24.0,50.0,0.94,67008.0,111680.0
Xtra Power_MPPT_36V_100A_337,Xtra Power,MPPT,36.0,100.0,0.91,65788.0,109648.0
Xtra Power_MPPT_48V_95A_360,Xtra Power,MPPT,48.0,95.0,0.95,69922.0,116538.0
Xtra Power_MPPT_48V_10A_362,Xtra Power,MPPT,48.0,10.0,0.94,84535.0,140891.0
Xtra Power_MPPT_24V_10A_385,Xtra Power,MPPT,24.0,10.0,0.93,99170.0,165284.0
Xtra Power_MPPT_100V_90A_445,Xtra Power,MPPT,100.0,90.0,0.93,68649.0,114415.0
Xtra Power_MPPT_48V_10A_467,Xtra Power,MPPT,48.0,10.0,0.93,92620.0,154366.0
Xtra Power_MPPT_24V_40A_483,Xtra Power,MPPT,24.0,40.0,0.94,74636.0,124394.0
Xtra Power_MPPT_12V_25A_488,Xtra Power,MPPT,12.0,25.0,0.94,77655.0,129425.0
Xtra Power_MPPT_60V_60A_489,Xtra Power,MPPT,60.0,60.0,0.94,80489.0,134149.0
Xtra Power_MPPT_36V_100A_499,Xtra Power,MPPT,36.0,100.0,0.91,87127.0,145211.0
Xtra Power_MPPT_48V_20A_512,Xtra Power,MPPT,48.0,20.0,0.93,73406.0,122344.0
Xtra Power_MPPT_150V_45A_533,Xtra Power,MPPT,150.0,45.0,0.92,81398.0,135664.0
Xtra Power_MPPT_150V_35A_562,Xtra Power,MPPT,150.0,35.0,0.92,96275.0,160459.0
Xtra Power_MPPT_60V_10A_586,Xtra Power,MPPT,60.0,10.0,0.94,93875.0,156459.0
Xtra Power_MPPT_24V_95A_612,Xtra Power,MPPT,24.0,95.0,0.92,95062.0,158438.0
Xtra Power_MPPT_100V_95A_620,Xtra Power,MPPT,100.0,95.0,0.93,83121.0,138535.0
Xtra Power_MPPT_12V_65A_624,Xtra Power,MPPT,12.0,65.0,0.94,87898.0,146498.0
Xtra Power_MPPT_60V_75A_630,Xtra Power,MPPT,60.0,75.0,0.91,111317.0,185529.0
Xtra Power_MPPT_24V_60A_657,Xtra Power,MPPT,24.0,60.0,0.93,95673.0,159455.0
Xtra Power_MPPT_100V_40A_672,Xtra Power,MPPT,100.0,40.0,0.92,70279.0,117131.0
Xtra Power_MPPT_60V_90A_674,Xtra Power,MPPT,60.0,90.0,0.94,65505.0,109175.0
Xtra Power_MPPT_36V_25A_681,Xtra Power,MPPT,36.0,25.0,0.93,91083.0,151805.0
Xtra Power_MPPT_24V_10A_693,Xtra Power,MPPT,24.0,10.0,0.91,108676.0,181126.0
Xtra Power_MPPT_36V_55A_731,Xtra Power,MPPT,36.0,55.0,0.94,107644.0,179408.0
Xtra Power_MPPT_100V_65A_760,Xtra Power,MPPT,100.0,65.0,0.92,70150.0,116918.0
Xtra Power_MPPT_48V_35A_768,Xtra Power,MPPT,48.0,35.0,0.93,77394.0,128990.0
Xtra Power_MPPT_150V_60A_783,Xtra Power,MPPT,150.0,60.0,0.95,103592.0,172654.0
Xtra Power_MPPT_150V_35A_787,Xtra Power,MPPT,150.0,35.0,0.92,103693.0,172821.0
Xtra Power_MPPT_100V_55A_801,Xtra Power,MPPT,100.0,55.0,0.93,61784.0,102974.0
Xtra Power_MPPT_12V_50A_828,Xtra Power,MPPT,12.0,50.0,0.92,102666.0,171110.0
Xtra Power_MPPT_36V_50A_834,Xtra Power,MPPT,36.0,50.0,0.94,99256.0,165428.0
Xtra Power_MPPT_48V_65A_838,Xtra Power,MPPT,48.0,65.0,0.92,75614.0,126022.0
Xtra Power_MPPT_12V_10A_916,Xtra Power,MPPT,12.0,10.0,0.94,65540.0,109234.0
Xtra Power_MPPT_100V_30A_926,Xtra Power,MPPT,100.0,30.0,0.94,64751.0,107919.0
Xtra Power_MPPT_24V_25A_935,Xtra Power,MPPT,24.0,25.0,0.94,102293.0,170489.0
Xtra Power_MPPT_24V_70A_952,Xtra Power,MPPT,24.0,70.0,0.94,95262.0,158770.0
Xtra Power_MPPT_24V_40A_955,Xtra Power,MPPT,24.0,40.0,0.92,75686.0,126144.0
Xtra Power_MPPT_48V_40A_958,Xtra Power,MPPT,48.0,40.0,0.93,81498.0,135830.0
Xtra Power_MPPT_24V_70A_1044,Xtra Power,MPPT,24.0,70.0,0.93,100628.0,167714.0
Xtra Power_MPPT_60V_40A_1046,Xtra Power,MPPT,60.0,40.0,0.92,111898.0,186498.0
Xtra Power_MPPT_12V_80A_1048,Xtra Power,MPPT,12.0,80.0,0.91,62962.0,104938.0
Xtra Power_MPPT_36V_85A_1066,Xtra Power,MPPT,36.0,85.0,0.91,74732.0,124554.0
Xtra Power_MPPT_24V_60A_1068,Xtra Power,MPPT,24.0,60.0,0.95,68705.0,114509.0
Xtra Power_MPPT_24V_45A_1076,Xtra Power,MPPT,24.0,45.0,0.91,62140.0,103566.0
Xtra Power_MPPT_24V_25A_1104,Xtra Power,MPPT,24.0,25.0,0.95,89413.0,149021.0
Xtra Power_MPPT_36V_100A_1110,Xtra Power,MPPT,36.0,100.0,0.92,69178.0,115296.0
Xtra Power_MPPT_24V_75A_1112,Xtra Power,MPPT,24.0,75.0,0.94,94680.0,157800.0
Xtra Power_MPPT_12V_100A_1113,Xtra Power,MPPT,12.0,100.0,0.94,102635.0,171059.0
Xtra Power_MPPT_24V_60A_1265,Xtra Power,MPPT,24.0,60.0,0.94,75987.0,126645.0
Xtra Power_MPPT_48V_55A_1278,Xtra Power,MPPT,48.0,55.0,0.94,105601.0,176001.0
Xtra Power_MPPT_150V_70A_1301,Xtra Power,MPPT,150.0,70.0,0.92,95522.0,159204.0
Xtra Power_MPPT_150V_45A_1313,Xtra Power,MPPT,150.0,45.0,0.92,105872.0,176454.0
Xtra Power_MPPT_150V_20A_1375,Xtra Power,MPPT,150.0,20.0,0.93,99100.0,165166.0
Xtra Power_MPPT_12V_20A_1414,Xtra Power,MPPT,12.0,20.0,0.93,86518.0,144198.0
Xtra Power_MPPT_24V_70A_1420,Xtra Power,MPPT,24.0,70.0,0.92,63656.0,106092.0
Xtra Power_MPPT_36V_95A_1444,Xtra Power,MPPT,36.0,95.0,0.94,109252.0,182086.0
Xtra Power_MPPT_150V_90A_1468,Xtra Power,MPPT,150.0,90.0,0.94,68382.0,113970.0
Xtra Power_MPPT_150V_45A_1486,Xtra Power,MPPT,150.0,45.0,0.92,70826.0,118042.0
Xtra Power_MPPT_60V_90A_1500,Xtra Power,MPPT,60.0,90.0,0.94,101340.0,168900.0
Xtra Power_MPPT_36V_45A_1502,Xtra Power,MPPT,36.0,45.0,0.95,69767.0,116279.0
Xtra Power_MPPT_24V_65A_1538,Xtra Power,MPPT,24.0,65.0,0.91,111307.0,185511.0
Xtra Power_MPPT_100V_25A_1548,Xtra Power,MPPT,100.0,25.0,0.94,82854.0,138090.0
Xtra Power_MPPT_150V_70A_1638,Xtra Power,MPPT,150.0,70.0,0.94,94867.0,158111.0
Xtra Power_MPPT_100V_45A_1639,Xtra Power,MPPT,100.0,45.0,0.92,105859.0,176431.0
Xtra Power_MPPT_100V_25A_1644,Xtra Power,MPPT,100.0,25.0,0.94,86452.0,144086.0
Xtra Power_MPPT_12V_50A_1649,Xtra Power,MPPT,12.0,50.0,0.93,100108.0,166848.0
Xtra Power_MPPT_24V_55A_1653,Xtra Power,MPPT,24.0,55.0,0.95,60812.0,101352.0
Xtra Power_MPPT_48V_75A_1658,Xtra Power,MPPT,48.0,75.0,0.92,62006.0,103342.0
Xtra Power_MPPT_12V_65A_1659,Xtra Power,MPPT,12.0,65.0,0.92,80846.0,134742.0
Xtra Power_MPPT_36V_45A_1666,Xtra Power,MPPT,36.0,45.0,0.91,65422.0,109038.0
Xtra Power_MPPT_36V_25A_1712,Xtra Power,MPPT,36.0,25.0,0.93,76602.0,127670.0
Xtra Power_MPPT_150V_80A_1737,Xtra Power,MPPT,150.0,80.0,0.94,103669.0,172781.0
Xtra Power_MPPT_48V_95A_1766,Xtra Power,MPPT,48.0,95.0,0.93,63706.0,106178.0
Xtra Power_MPPT_100V_25A_1771,Xtra Power,MPPT,100.0,25.0,0.91,102586.0,170978.0
Xtra Power_MPPT_24V_90A_1796,Xtra Power,MPPT,24.0,90.0,0.93,73558.0,122598.0
Xtra Power_MPPT_60V_20A_1804,Xtra Power,MPPT,60.0,20.0,0.93,77829.0,129715.0
Xtra Power_MPPT_48V_95A_1812,Xtra Power,MPPT,48.0,95.0,0.93,105664.0,176106.0
Xtra Power_MPPT_48V_50A_1827,Xtra Power,MPPT,48.0,50.0,0.95,100523.0,167539.0
Xtra Power_MPPT_100V_55A_1849,Xtra Power,MPPT,100.0,55.0,0.94,90344.0,150574.0
Xtra Power_MPPT_24V_40A_1888,Xtra Power,MPPT,24.0,40.0,0.94,95384.0,158972.0
Xtra Power_MPPT_150V_30A_1891,Xtra Power,MPPT,150.0,30.0,0.93,83234.0,138724.0
Xtra Power_MPPT_100V_50A_1894,Xtra Power,MPPT,100.0,50.0,0.93,64106.0,106842.0
Xtra Power_MPPT_24V_55A_1916,Xtra Power,MPPT,24.0,55.0,0.93,105846.0,176410.0
Xtra Power_MPPT_12V_50A_1943,Xtra Power,MPPT,12.0,50.0,0.93,83740.0,139568.0
Xtra Power_MPPT_150V_20A_1948,Xtra Power,MPPT,150.0,20.0,0.92,89046.0,148410.0
Xtra Power_MPPT_48V_70A_1960,Xtra Power,MPPT,48.0,70.0,0.93,109678.0,182796.0
Xtra Power_MPPT_100V_60A_1972,Xtra Power,MPPT,100.0,60.0,0.94,81733.0,136221.0
Xtra Power_MPPT_12V_50A_2000,Xtra Power,MPPT,12.0,50.0,0.94,77417.0,129029.0
Xtra Power_MPPT_48V_50A_2007,Xtra Power,MPPT,48.0,50.0,0.91,65514.0,109190.0
Xtra Power_MPPT_36V_20A_2049,Xtra Power,MPPT,36.0,20.0,0.93,78980.0,131634.0
Xtra Power_MPPT_24V_15A_2055,Xtra Power,MPPT,24.0,15.0,0.94,78520.0,130866.0
Xtra Power_MPPT_60V_65A_2109,Xtra Power,MPPT,60.0,65.0,0.93,80621.0,134369.0
Xtra Power_MPPT_12V_80A_2130,Xtra Power,MPPT,12.0,80.0,0.93,97919.0,163199.0
Xtra Power_MPPT_12V_30A_2132,Xtra Power,MPPT,12.0,30.0,0.92,101915.0,169859.0
Xtra Power_MPPT_100V_70A_2161,Xtra Power,MPPT,100.0,70.0,0.92,80643.0,134405.0
Xtra Power_MPPT_100V_30A_2173,Xtra Power,MPPT,100.0,30.0,0.95,94670.0,157784.0
Xtra Power_MPPT_150V_15A_2174,Xtra Power,MPPT,150.0,15.0,0.92,67133.0,111889.0
Xtra Power_MPPT_36V_95A_2207,Xtra Power,MPPT,36.0,95.0,0.92,103149.0,171915.0
Xtra Power_MPPT_36V_70A_2232,Xtra Power,MPPT,36.0,70.0,0.95,67586.0,112642.0
Xtra Power_MPPT_100V_80A_2234,Xtra Power,MPPT,100.0,80.0,0.93,109579.0,182631.0
Xtra Power_MPPT_24V_75A_2248,Xtra Power,MPPT,24.0,75.0,0.92,71224.0,118706.0
Xtra Power_MPPT_60V_100A_2254,Xtra Power,MPPT,60.0,100.0,0.92,97798.0,162996.0
Xtra Power_MPPT_48V_85A_2265,Xtra Power,MPPT,48.0,85.0,0.93,112061.0,186769.0
Xtra Power_MPPT_48V_50A_2292,Xtra Power,MPPT,48.0,50.0,0.93,100972.0,168288.0
Xtra Power_MPPT_150V_70A_2328,Xtra Power,MPPT,150.0,70.0,0.94,95937.0,159895.0
Xtra Power_MPPT_48V_65A_2344,Xtra Power,MPPT,48.0,65.0,0.91,85224.0,142040.0
Xtra Power_MPPT_150V_65A_2380,Xtra Power,MPPT,150.0,65.0,0.91,90851.0,151419.0
Xtra Power_MPPT_48V_90A_2381,Xtra Power,MPPT,48.0,90.0,0.91,85058.0,141764.0
Xtra Power_MPPT_24V_90A_2383,Xtra Power,MPPT,24.0,90.0,0.94,70029.0,116715.0
Xtra Power_MPPT_150V_65A_2425,Xtra Power,MPPT,150.0,65.0,0.92,89719.0,149531.0
Xtra Power_MPPT_100V_40A_2449,Xtra Power,MPPT,100.0,40.0,0.93,95815.0,159691.0
Xtra Power_MPPT_100V_65A_2488,Xtra Power,MPPT,100.0,65.0,0.92,63716.0,106192.0
Xtra Power_MPPT_60V_90A_2508,Xtra Power,MPPT,60.0,90.0,0.91,67738.0,112896.0
Xtra Power_MPPT_12V_65A_2521,Xtra Power,MPPT,12.0,65.0,0.93,77169.0,128615.0
Xtra Power_MPPT_24V_100A_2531,Xtra Power,MPPT,24.0,100.0,0.92,63803.0,106339.0
Xtra Power_MPPT_36V_75A_2557,Xtra Power,MPPT,36.0,75.0,0.91,109506.0,182510.0
Xtra Power_MPPT_60V_20A_2560,Xtra Power,MPPT,60.0,20.0,0.92,75477.0,125795.0
Xtra Power_MPPT_12V_50A_2588,Xtra Power,MPPT,12.0,50.0,0.94,83205.0,138675.0
Xtra Power_MPPT_150V_20A_2589,Xtra Power,MPPT,150.0,20.0,0.93,76075.0,126791.0
Xtra Power_MPPT_36V_10A_2630,Xtra Power,MPPT,36.0,10.0,0.92,76225.0,127041.0
Xtra Power_MPPT_100V_95A_2633,Xtra Power,MPPT,100.0,95.0,0.95,65496.0,109160.0
Xtra Power_MPPT_48V_20A_2638,Xtra Power,MPPT,48.0,20.0,0.94,98885.0,164809.0
Xtra Power_MPPT_36V_40A_2649,Xtra Power,MPPT,36.0,40.0,0.94,67036.0,111726.0
Xtra Power_MPPT_48V_85A_2661,Xtra Power,MPPT,48.0,85.0,0.91,87196.0,145328.0
Xtra Power_MPPT_150V_65A_2664,Xtra Power,MPPT,150.0,65.0,0.93,98605.0,164341.0
Xtra Power_MPPT_60V_100A_2689,Xtra Power,MPPT,60.0,100.0,0.94,81217.0,135361.0
Xtra Power_MPPT_48V_75A_2698,Xtra Power,MPPT,48.0,75.0,0.94,87814.0,146356.0
Xtra Power_MPPT_24V_70A_2755,Xtra Power,MPPT,24.0,70.0,0.92,85682.0,142802.0
Xtra Power_MPPT_24V_20A_2786,Xtra Power,MPPT,24.0,20.0,0.94,108473.0,180789.0
Xtra Power_MPPT_150V_55A_2790,Xtra Power,MPPT,150.0,55.0,0.94,96754.0,161256.0
Xtra Power_MPPT_150V_50A_2801,Xtra Power,MPPT,150.0,50.0,0.92,80244.0,133740.0
Xtra Power_MPPT_100V_60A_2822,Xtra Power,MPPT,100.0,60.0,0.91,78170.0,130282.0
