"city","latitude","longitude","temp","humidity","wind_speed","cloud","region","population","date","season","avg_sun_hours"
"Bori","4.69","7.43","307.76","44","1.07","91","Rivers","33972","2024-02-23","dry","3.2753480089129607"
"Bori","4.67","7.3","306.6","49","1.04","77","Rivers","77079","2024-02-23","dry","3.159030074972873"
"Bori","4.63","7.36","306.59","49","1.55","72","Rivers","36005","2024-02-23","dry","3.253461896626643"
"Bori","4.69","7.46","307.98","43","1.26","92","Rivers","33972","2024-02-23","dry","3.1401327969971997"
"Bori","4.67","7.3","306.6","49","1.04","77","Rivers","68491","2024-02-23","dry","3.842695331507668"
"Bori","4.72","7.48","308.32","42","1.48","97","Rivers","33972","2024-02-23","dry","3.144192201841483"
"Bori","4.62","7.27","305.62","53","1.98","58","Rivers","172711","2024-02-23","dry","4.3523483260054885"
"Bori","4.68","7.34","307.06","47","0.82","82","Rivers","41498","2024-02-23","dry","3.1763848871655114"
"Bori","4.68","7.24","306.55","49","1.05","77","Rivers","50061","2024-02-23","dry","3.615576307368282"
"Bori","4.64","7.3","306.2","51","1.53","68","Rivers","112655","2024-02-23","dry","3.9124017886632227"
"Bori","4.68","7.37","307.32","46","0.86","85","Rivers","34121","2024-02-23","dry","3.4412356041397163"
"Bori","4.62","7.48","307.6","45","1.74","86","Rivers","33975","2024-02-23","dry","3.1913107679836967"
"Bori","4.49","7.48","306.51","51","3.07","71","Rivers","73742","2024-02-23","dry","3.470948704784173"
"Bori","4.71","7.47","308.19","42","1.36","95","Rivers","33972","2024-02-23","dry","3.1746841479431596"
"Bori","4.72","7.25","307.13","46","0.5","90","Rivers","18326","2024-02-23","dry","3.500089790621388"
"Bori","4.44","7.44","305.14","56","2.8","51","Rivers","56555","2024-02-23","dry","4.3456839782872185"
"Bori","4.71","7.3","307.24","46","0.39","88","Rivers","28703","2024-02-23","dry","3.1414335811540557"
"Bori","4.57","7.39","306.26","51","2.39","64","Rivers","37393","2024-02-23","dry","3.7596172835523127"
"Bori","4.67","7.27","306.42","49","1.15","74","Rivers","106427","2024-02-23","dry","3.9487191021366077"
"Bori","4.68","7.31","306.81","48","0.85","80","Rivers","59642","2024-02-23","dry","3.7163843885754444"
"Bori","4.81","7.28","307.74","43","0.54","100","Rivers","29702","2024-02-23","dry","3.0467287742530296"
"Bori","4.51","7.47","306.65","50","3.04","72","Rivers","71564","2024-02-23","dry","4.127496559873522"
"Bori","4.55","7.4","306.16","52","2.66","62","Rivers","47282","2024-02-23","dry","4.315139635520991"
"Bori","4.53","7.45","306.53","50","2.81","70","Rivers","49412","2024-02-23","dry","3.7950843973303954"
"Bori","4.48","7.39","305.13","56","3.27","47","Rivers","111899","2024-02-23","dry","3.965459458595022"
"Bori","4.48","7.43","305.68","54","3.14","57","Rivers","94037","2024-02-23","dry","3.640180273989139"
"Bori","4.61","7.39","306.63","49","1.8","72","Rivers","33975","2024-02-23","dry","3.4957713752157997"
"Bori","4.49","7.37","305.04","57","3.43","44","Rivers","115227","2024-02-23","dry","4.70000462313208"
"Bori","4.64","7.49","307.82","44","1.62","89","Rivers","33973","2024-02-23","dry","3.080778508751884"
"Bori","4.63","7.29","305.97","52","1.73","64","Rivers","125844","2024-02-23","dry","3.436110830458827"
"Bori","4.7","7.24","306.84","48","0.73","84","Rivers","24446","2024-02-23","dry","3.5236248065835656"
"Bori","4.61","7.4","306.74","49","1.79","74","Rivers","33975","2024-02-23","dry","4.086092008952951"
"Bori","4.48","7.46","306.03","52","3.05","64","Rivers","79477","2024-02-23","dry","3.6920351834018907"
"Bori","4.58","7.37","306.09","52","2.29","63","Rivers","38070","2024-02-23","dry","4.185047515624083"
"Bori","4.48","7.49","306.45","51","2.98","71","Rivers","70431","2024-02-23","dry","3.8239289966477923"
"Bori","4.5","7.54","306.62","50","3.31","78","Rivers","63240","2024-02-23","dry","3.855462461848347"
"Bori","4.48","7.37","304.91","57","3.35","43","Rivers","114601","2024-02-23","dry","4.851410771578807"
"Bori","4.44","7.44","305.14","56","2.8","51","Rivers","59359","2024-02-23","dry","4.556126757974382"
"Bori","4.49","7.49","306.66","50","3.05","73","Rivers","69385","2024-02-23","dry","3.353190143992586"
"Bori","4.59","7.46","307.19","47","2.03","80","Rivers","33987","2024-02-23","dry","3.751973642112895"
"Bori","4.8","7.44","308.37","41","1.44","100","Rivers","33848","2024-02-23","dry","3.1512460088643364"
"Bori","4.68","7.51","308.11","43","1.53","94","Rivers","34357","2024-02-23","dry","3.056424958641896"
"Bori","4.47","7.56","305.87","53","3.16","71","Rivers","49392","2024-02-23","dry","3.3343181925801177"
"Bori","4.7","7.35","307.43","45","0.58","88","Rivers","33581","2024-02-23","dry","3.0732828863399835"
"Bori","4.73","7.49","308.47","41","1.62","98","Rivers","33972","2024-02-23","dry","2.7025595568608387"
"Bori","4.61","7.3","305.79","53","2.03","59","Rivers","117225","2024-02-23","dry","4.422937140595679"
"Bori","4.52","7.51","306.98","48","2.89","80","Rivers","50699","2024-02-23","dry","3.5866059313727052"
"Bori","4.6","7.5","307.62","45","1.96","87","Rivers","33972","2024-02-23","dry","3.228805081189218"
"Bori","4.71","7.49","308.3","42","1.52","96","Rivers","33972","2024-02-23","dry","2.8573763483604395"
"Bori","4.75","7.43","308.37","41","1.26","100","Rivers","33972","2024-02-23","dry","2.8845674231244005"
"Bori","4.77","7.46","308.47","41","1.54","100","Rivers","33972","2024-02-23","dry","2.7171533557368006"
"Bori","4.61","7.45","307.23","47","1.79","81","Rivers","33975","2024-02-23","dry","3.6690915142300584"
"Bori","4.7","7.23","306.89","48","0.69","84","Rivers","22316","2024-02-23","dry","3.5731472204087518"
"Bori","4.69","7.4","307.57","45","0.89","89","Rivers","33972","2024-02-23","dry","2.992743242955172"
"Bori","4.69","7.3","306.91","47","0.72","83","Rivers","42156","2024-02-23","dry","3.521111045349383"
"Bori","4.65","7.28","306.2","51","1.44","69","Rivers","104892","2024-02-23","dry","3.5089197401185652"
"Bori","4.74","7.36","307.88","43","0.59","98","Rivers","33972","2024-02-23","dry","2.880894215674722"
"Bori","4.66","7.45","307.66","45","1.32","88","Rivers","33972","2024-02-23","dry","3.308979434406949"
"Bori","4.75","7.44","307.61","44","0.39","100","Rivers","33972","2024-02-23","dry","3.12850893486385"
"Bori","4.8","7.42","307.73","42","1.55","100","Rivers","33723","2024-02-23","dry","3.0843416456145136"
"Bori","4.67","7.44","307.69","45","1.21","88","Rivers","33972","2024-02-23","dry","3.5834880153347335"
"Bori","4.76","7.51","308.57","40","2.29","100","Rivers","36082","2024-02-23","dry","3.129402051122788"
"Bori","4.67","7.43","307.64","45","1.17","87","Rivers","33972","2024-02-23","dry","3.482584456048053"
"Bori","4.72","7.49","308.36","41","1.56","97","Rivers","33972","2024-02-23","dry","3.0482140733299437"
"Bori","4.65","7.48","307.8","44","1.52","89","Rivers","33972","2024-02-23","dry","3.128646731442609"
"Bori","4.67","7.48","307.63","44","0.39","100","Rivers","33972","2024-02-23","dry","2.8241384789738766"
"Bori","4.85","7.43","307.79","42","1.55","100","Rivers","30418","2024-02-23","dry","2.880356418663781"
"Bori","4.49","7.44","303.48","63","4.08","14","Rivers","90322","2024-02-23","dry","5.825486678767314"
"Bori","4.5","7.54","306.62","50","3.31","78","Rivers","59491","2024-02-23","dry","3.804520930818446"
"Bori","4.65","7.29","307.59","44","0.39","100","Rivers","115363","2024-02-23","dry","2.8472473366670257"
"Bori","4.48","7.45","303.41","63","4.08","14","Rivers","83071","2024-02-23","dry","5.655295203844818"
"Bori","4.85","7.33","307.75","42","1.55","100","Rivers","27536","2024-02-23","dry","2.9502215022845566"
"Bori","4.48","7.41","303.43","63","4.08","14","Rivers","103369","2024-02-23","dry","5.348896933584555"
"Bori","4.48","7.47","303.45","63","4.08","14","Rivers","76264","2024-02-23","dry","5.2846407502723665"
"Bori","4.55","7.46","306.84","49","2.53","75","Rivers","35946","2024-02-23","dry","3.733415075529509"
"Bori","4.86","7.41","308.31","41","1.37","100","Rivers","28014","2024-02-23","dry","2.8337670697468864"
"Bori","4.69","7.42","307.63","44","0.39","100","Rivers","33972","2024-02-23","dry","3.128391446616346"
"Bori","4.76","7.41","307.79","42","1.55","100","Rivers","33972","2024-02-23","dry","2.5736906016700787"
"Bori","4.67","7.37","307.15","47","0.98","82","Rivers","33953","2024-02-23","dry","3.7939803751868806"
"Bori","4.48","7.39","305.13","56","3.27","47","Rivers","109541","2024-02-23","dry","4.536373077131355"
"Bori","4.72","7.44","307.58","44","0.39","100","Rivers","33972","2024-02-23","dry","2.967004643452025"
"Bori","4.74","7.47","308.44","41","1.52","99","Rivers","33972","2024-02-23","dry","2.6152855551439615"
"Bori","4.49","7.57","307.0","49","3.1","79","Rivers","47041","2024-02-23","dry","3.8942036350812903"
"Bori","4.7","7.42","307.59","44","0.39","100","Rivers","33972","2024-02-23","dry","3.1510868231584603"
"Bori","4.72","7.26","307.23","46","0.43","90","Rivers","19620","2024-02-23","dry","3.5264861620832533"
"Bori","4.69","7.39","307.63","44","0.39","100","Rivers","33972","2024-02-23","dry","2.742191230844068"
"Bori","4.57","7.37","306.04","52","2.44","61","Rivers","47706","2024-02-23","dry","4.3675682444550255"
"Bori","4.6","7.41","306.75","49","1.92","73","Rivers","33977","2024-02-23","dry","4.111148381548311"
"Bori","4.79","7.47","307.76","42","1.55","100","Rivers","35672","2024-02-23","dry","2.5616962013007827"
"Bori","4.73","7.41","308.03","42","0.95","96","Rivers","33972","2024-02-23","dry","2.6206972224640235"
"Bori","4.76","7.38","307.79","42","1.55","100","Rivers","33972","2024-02-23","dry","3.033240050713613"
"Bori","4.74","7.44","307.58","44","0.39","100","Rivers","33972","2024-02-23","dry","3.161187004391018"
"Bori","4.85","7.38","307.7","42","1.55","100","Rivers","28270","2024-02-23","dry","2.8757142695327933"
"Bori","4.85","7.37","308.06","42","1.09","100","Rivers","28323","2024-02-23","dry","2.742655056116757"
"Bori","4.86","7.3","307.12","42","2.18","99","Rivers","20104","2024-02-23","dry","2.780165582344818"
"Bori","4.53","7.45","306.53","50","2.81","70","Rivers","51740","2024-02-23","dry","4.050299015630729"
"Bori","4.7","7.23","306.89","48","0.69","84","Rivers","33135","2024-02-23","dry","3.7173836463821033"
"Bori","4.78","7.41","308.28","41","1.16","100","Rivers","33972","2024-02-23","dry","3.1274188450414435"
"Bori","4.67","7.42","307.55","45","1.13","87","Rivers","33972","2024-02-23","dry","3.511246482383616"
"Bori","4.76","7.48","308.33","42","2.72","100","Rivers","33972","2024-02-23","dry","2.755517309961072"
"Bori","4.69","7.34","307.35","46","1.19","99","Rivers","35118","2024-02-23","dry","2.5946171735084373"
"Bori","4.7","7.44","307.85","44","1.76","98","Rivers","33972","2024-02-23","dry","2.644063962801608"
"Bori","4.69","7.43","307.71","44","1.57","97","Rivers","33972","2024-02-23","dry","3.319606668952464"
"Bori","4.63","7.45","299.21","80","0.49","100","Rivers","33972","2024-02-24","dry","3.183381049843653"
"Bori","4.81","7.43","298.96","80","0.45","100","Rivers","33415","2024-02-24","dry","2.6564477897598078"
"Bori","4.76","7.44","298.98","81","0.46","100","Rivers","33972","2024-02-24","dry","3.2309786580535254"
"Bori","4.65","7.51","299.09","81","0.56","100","Rivers","33901","2024-02-24","dry","3.190723268877886"
"Bori","4.75","7.36","299.09","79","0.57","100","Rivers","33972","2024-02-24","dry","3.1425815645711572"
"Bori","4.73","7.24","299.3","77","0.98","100","Rivers","18165","2024-02-24","dry","3.0906975739767444"
"Bori","4.67","7.31","299.31","78","0.82","100","Rivers","62446","2024-02-24","dry","2.9455765792888795"
"Bori","4.69","7.39","299.22","80","0.53","100","Rivers","33972","2024-02-24","dry","3.0116108567718363"
"Bori","4.67","7.27","299.45","78","0.99","100","Rivers","91969","2024-02-24","dry","3.0896937197715753"
"Bori","4.69","7.43","299.12","80","0.47","100","Rivers","33972","2024-02-24","dry","3.241009273535047"
"Bori","4.67","7.3","299.36","78","0.86","100","Rivers","77079","2024-02-24","dry","2.7132638978079178"
"Bori","4.63","7.36","299.4","79","0.66","100","Rivers","36005","2024-02-24","dry","3.211972266188021"
"Bori","4.69","7.46","299.09","81","0.49","100","Rivers","33972","2024-02-24","dry","2.8705680325913896"
"Bori","4.67","7.3","299.36","78","0.86","100","Rivers","68491","2024-02-24","dry","2.718429555838018"
"Bori","4.72","7.48","298.99","81","0.51","100","Rivers","33972","2024-02-24","dry","3.0198656074261163"
"Bori","4.62","7.27","299.57","77","1.08","100","Rivers","172711","2024-02-24","dry","3.1255706957685048"
"Bori","4.68","7.34","299.31","79","0.69","100","Rivers","41498","2024-02-24","dry","2.7054744432226423"
"Bori","4.68","7.24","299.51","77","1.07","100","Rivers","50061","2024-02-24","dry","2.639087818618945"
"Bori","4.64","7.3","299.48","78","0.9","100","Rivers","112655","2024-02-24","dry","3.2023843254872237"
"Bori","4.68","7.37","299.31","79","0.58","100","Rivers","34121","2024-02-24","dry","3.0697407816664586"
"Bori","4.73","7.28","299.25","78","0.85","100","Rivers","23344","2024-02-24","dry","2.8721228043656115"
"Bori","4.62","7.48","299.21","81","0.54","100","Rivers","33975","2024-02-24","dry","2.7186749641318735"
"Bori","4.49","7.48","299.5","80","0.5","100","Rivers","73742","2024-02-24","dry","2.9692155139182335"
"Bori","4.71","7.47","299.03","81","0.49","100","Rivers","33972","2024-02-24","dry","2.8791668699831825"
"Bori","4.76","7.24","299.26","78","0.95","100","Rivers","24282","2024-02-24","dry","2.858504888098546"
"Bori","4.72","7.25","299.36","77","0.99","100","Rivers","18326","2024-02-24","dry","3.0458125341152478"
"Bori","4.44","7.44","299.88","79","0.62","100","Rivers","56555","2024-02-24","dry","3.0262210755811565"
"Bori","4.71","7.3","299.31","78","0.8","100","Rivers","28703","2024-02-24","dry","2.5133572892415468"
"Bori","4.57","7.39","299.54","79","0.59","100","Rivers","37393","2024-02-24","dry","2.733936514012447"
"Bori","4.67","7.27","299.45","78","0.99","100","Rivers","106427","2024-02-24","dry","3.2083275823469233"
"Bori","4.68","7.31","299.31","78","0.8","100","Rivers","59642","2024-02-24","dry","3.199233775906272"
"Bori","4.81","7.28","299.1","78","0.85","100","Rivers","29702","2024-02-24","dry","2.7589234758239023"
"Bori","4.51","7.47","299.44","80","0.55","100","Rivers","71564","2024-02-24","dry","3.2486284309676976"
"Bori","4.55","7.4","299.57","79","0.57","100","Rivers","47282","2024-02-24","dry","3.033473804566672"
"Bori","4.53","7.45","299.43","80","0.51","100","Rivers","49412","2024-02-24","dry","2.8512192681285544"
"Bori","4.48","7.39","299.72","79","0.69","100","Rivers","111899","2024-02-24","dry","3.178405343745637"
"Bori","4.48","7.43","299.67","79","0.51","100","Rivers","94037","2024-02-24","dry","2.6577957711549267"
"Bori","4.61","7.39","299.37","79","0.57","100","Rivers","33975","2024-02-24","dry","2.965833670522712"
"Bori","4.49","7.37","299.76","78","0.76","100","Rivers","115227","2024-02-24","dry","3.2020314320368195"
"Bori","4.64","7.49","299.13","81","0.56","100","Rivers","33973","2024-02-24","dry","2.7119396685172545"
"Bori","4.73","7.23","299.32","78","0.98","100","Rivers","16167","2024-02-24","dry","3.070246801043843"
"Bori","4.63","7.29","299.53","78","0.97","100","Rivers","125844","2024-02-24","dry","2.6684491844410685"
"Bori","4.74","7.28","299.25","78","0.84","100","Rivers","27220","2024-02-24","dry","3.083709563796424"
"Bori","4.7","7.24","299.42","77","1.03","100","Rivers","24446","2024-02-24","dry","2.654893757654877"
"Bori","4.61","7.4","299.38","79","0.54","100","Rivers","33975","2024-02-24","dry","2.673816818158144"
"Bori","4.74","7.3","299.24","78","0.77","100","Rivers","27306","2024-02-24","dry","2.6862195612243114"
"Bori","4.48","7.46","299.57","80","0.44","100","Rivers","79477","2024-02-24","dry","2.959284826637851"
"Bori","4.58","7.37","299.5","79","0.66","100","Rivers","38070","2024-02-24","dry","3.0784519463322324"
"Bori","4.48","7.49","299.54","80","0.45","100","Rivers","70431","2024-02-24","dry","3.1770074363652188"
"Bori","4.5","7.54","299.38","81","0.47","100","Rivers","63240","2024-02-24","dry","2.8106973148360437"
"Bori","4.48","7.37","299.81","78","0.8","100","Rivers","114601","2024-02-24","dry","2.747247615390296"
"Bori","4.44","7.44","299.88","79","0.62","100","Rivers","59359","2024-02-24","dry","2.662845882987507"
"Bori","4.49","7.49","299.49","80","0.53","100","Rivers","69385","2024-02-24","dry","2.77429037004619"
"Bori","4.59","7.46","299.33","80","0.51","100","Rivers","33987","2024-02-24","dry","3.0021183608020445"
"Bori","4.8","7.44","298.98","80","0.44","100","Rivers","33848","2024-02-24","dry","2.598884014820102"
"Bori","4.68","7.51","299.04","81","0.55","100","Rivers","34357","2024-02-24","dry","2.62041225987328"
"Bori","4.7","7.35","299.28","79","0.63","100","Rivers","33581","2024-02-24","dry","2.688900960350659"
"Bori","4.73","7.49","298.98","81","0.53","100","Rivers","33972","2024-02-24","dry","2.6000000955047593"
"Bori","4.61","7.3","299.58","78","0.95","100","Rivers","117225","2024-02-24","dry","2.8709713759276143"
"Bori","4.52","7.51","299.3","80","0.6","100","Rivers","50699","2024-02-24","dry","3.0225406884711097"
"Bori","4.6","7.5","299.18","81","0.61","100","Rivers","33972","2024-02-24","dry","2.8831680653817227"
"Bori","4.71","7.49","299.0","81","0.53","100","Rivers","33972","2024-02-24","dry","2.5518476431268824"
"Bori","4.73","7.3","299.23","78","0.78","100","Rivers","26169","2024-02-24","dry","2.676624048394692"
"Bori","4.75","7.43","299.03","80","0.46","100","Rivers","33972","2024-02-24","dry","2.937794837336805"
"Bori","4.77","7.46","298.97","81","0.46","100","Rivers","33972","2024-02-24","dry","2.9253962154148576"
"Bori","4.61","7.45","299.28","80","0.49","100","Rivers","33975","2024-02-24","dry","3.0038985729538257"
"Bori","4.7","7.23","299.44","77","1.04","100","Rivers","22316","2024-02-24","dry","2.828480338447353"
"Bori","4.69","7.4","299.17","80","0.51","100","Rivers","33972","2024-02-24","dry","3.1394280234024103"
